analysis_status,image_category,masked_roi,max,mean,median,metric,min,num_images,positive_fraction,q25,q75,std
descriptive_only,Scene,Face,0.0658085137605667,-0.018502730783075096,-0.006384515762329101,dino,-0.1405897993594408,10,0.2,-0.031658470444381234,-0.0018730748910456936,0.051977006234234145
descriptive_only,Scene,Face,0.0037176847457885743,-0.0048913490772247315,-0.0030608713626861573,lpips,-0.03787388801574707,10,0.4,-0.005154561996459962,0.0021046042442321783,0.012131080465850085
descriptive_only,Scene,Face,0.03377144411305238,-0.0002859011232721233,0.005360265089210052,pixel_corr,-0.046217481992218985,10,0.7,-0.003811922405288575,0.012927377167094963,0.024024659671283463
descriptive_only,Scene,Face,0.0,0.0,0.0,scene_class_consistency,0.0,10,0.0,0.0,0.0,0.0
descriptive_only,Scene,Face,0.013534346102127903,-0.0002845520199970305,0.0008538511658214454,ssim,-0.02805520833281545,10,0.6,-0.001918732241925021,0.006125748668998102,0.011142314618508207
descriptive_only,Scene,Scene,0.09257699251174926,0.01574265837669372,0.009038823843002319,background_clip,-0.042494773864746094,10,0.8,0.004484546184539795,0.021652698516845703,0.038348708460963686
descriptive_only,Scene,Scene,0.061949266493320464,0.006986101493239402,-0.007015645410865546,background_dino,-0.022805117070674896,10,0.4,-0.018473356217145916,0.026722032111138105,0.03339509289092711
descriptive_only,Scene,Scene,0.09257699251174926,0.015544233322143552,0.008664792776107787,clip,-0.042494773864746094,10,0.8,0.004175499081611633,0.021652698516845703,0.03839376673053456
descriptive_only,Scene,Scene,0.061949266493320464,0.007845118269324302,-0.0068892061710357656,dino,-0.022805117070674896,10,0.4,-0.015538599295541643,0.026722032111138105,0.032759722127987646
descriptive_only,Scene,Scene,0.01509401798248291,-0.0023668015003204352,-0.0025968492031097417,lpips,-0.016380679607391358,10,0.5,-0.009488511085510253,0.0022235304117202764,0.009824529807383473
descriptive_only,Scene,Scene,0.06659893177346038,0.008305370132069558,7.470150659287235e-05,pixel_corr,-0.012005673807126152,10,0.5,-0.007541004758702908,0.012154265535185187,0.024196183979114966
descriptive_only,Scene,Scene,0.0,-0.02,0.0,scene_class_consistency,-0.2,10,0.0,0.0,0.0,0.06324555320336758
descriptive_only,Scene,Scene,0.016652269438853375,0.0039741816841404164,0.0023246350698678782,ssim,-0.005439256254775482,10,0.6,-0.001293814164301063,0.010692387525975386,0.007720496286465113
