background_clip,background_dino,clip,condition,control_type,dataset_idx,dino,experiment,face_detection_success,face_detector_backend,face_dino,face_lpips,image_category,lpips,masked_roi,person_dino,person_lpips,person_mask_method,person_region_consistency,pixel_corr,scene_class_consistency,seed,ssim
,,0.4178152084350586,mask_Face+Body+Scene_pure_random_02_mean,pure_matched_random,816,0.10243388265371323,E3_joint_redundancy,,,,,Body,0.7039023637771606,Face+Body+Scene,0.10869196802377701,0.62148517370224,coco_polygon,0.10869196802377701,-0.10130781288528673,,12345,0.18133978554491142
,,0.43370720744132996,mask_Face+Body+Scene_pure_random_03_mean,pure_matched_random,816,0.10728936642408371,E3_joint_redundancy,,,,,Body,0.703733503818512,Face+Body+Scene,0.11620302498340607,0.6122631430625916,coco_polygon,0.11620302498340607,-0.11740868596478429,,12345,0.17834592644097008
,,0.3576427400112152,mask_Face+Body+Scene_pure_random_04_mean,pure_matched_random,816,0.0977025181055069,E3_joint_redundancy,,,,,Body,0.678500235080719,Face+Body+Scene,0.15506446361541748,0.5854654312133789,coco_polygon,0.15506446361541748,-0.09072884460848699,,12345,0.20242624047480556
,,0.40527692437171936,mask_Face+Body+Scene_pure_random_05_mean,pure_matched_random,816,0.15137739479541779,E3_joint_redundancy,,,,,Body,0.6737408638000488,Face+Body+Scene,0.2737211585044861,0.5740684270858765,coco_polygon,0.2737211585044861,-0.09542016261268071,,12345,0.19909730054051625
,,0.39700716733932495,mask_Face+Body_mean,target_roi,816,0.13318154215812683,E3_joint_redundancy,,,,,Body,0.6792291402816772,Face+Body,0.22072502970695496,0.5750108957290649,coco_polygon,0.22072502970695496,-0.09305594594860984,,12345,0.20104131411920756
,,0.4005589485168457,mask_Face+Body_pure_random_01_mean,pure_matched_random,816,0.13334764540195465,E3_joint_redundancy,,,,,Body,0.6822599172592163,Face+Body,0.20116876065731049,0.5917423963546753,coco_polygon,0.20116876065731049,-0.08993054870121264,,12345,0.1775168169372961
,,0.34107887744903564,mask_Face+Body_pure_random_02_mean,pure_matched_random,816,0.11857399344444275,E3_joint_redundancy,,,,,Body,0.6783723831176758,Face+Body,0.22285303473472595,0.5835392475128174,coco_polygon,0.22285303473472595,-0.07569674873132785,,12345,0.2003284513285946
,,0.3363824486732483,mask_Face+Body_pure_random_03_mean,pure_matched_random,816,0.0918523520231247,E3_joint_redundancy,,,,,Body,0.6654612421989441,Face+Body,0.21701101958751678,0.5708643198013306,coco_polygon,0.21701101958751678,-0.0899732514450621,,12345,0.197698721423161
,,0.3569106161594391,mask_Face+Body_pure_random_04_mean,pure_matched_random,816,0.1307390034198761,E3_joint_redundancy,,,,,Body,0.6700812578201294,Face+Body,0.20357957482337952,0.5682905316352844,coco_polygon,0.20357957482337952,-0.08579486685076132,,12345,0.2010345764791119
,,0.6217776536941528,mask_Face+Body_pure_random_05_mean,pure_matched_random,816,0.18575622141361237,E3_joint_redundancy,,,,,Body,0.7270710468292236,Face+Body,0.22168290615081787,0.6044572591781616,coco_polygon,0.22168290615081787,-0.08495770680265614,,12345,0.1785044986796028
