category,condition,dataset_idx,pixel_corr,ssim,lpips,clip,dino
Body,Body_random_equal4_01_zero,716,-0.07636059971495496,0.20823469707453732,0.6572945713996887,0.43420618772506714,0.015802867710590363
Body,Body_random_equal4_01_zero,816,-0.09175315277434822,0.19995645243373136,0.682471752166748,0.40957337617874146,0.15183646976947784
Body,Body_random_equal4_01_zero,847,-0.009623659644912389,0.2937103295110998,0.6886283159255981,0.6557796001434326,0.26825466752052307
Body,Body_random_equal4_01_zero,931,0.20102586889377538,0.269896218585284,0.653580367565155,0.7258690595626831,0.7694972157478333
Body,Body_random_equal4_01_zero,941,-0.05422105272534024,0.3430708685184614,0.6677271127700806,0.4903733730316162,0.1087934821844101
Body,Body_random_equal4_02_zero,21,0.07153040451117842,0.22683792524814872,0.654361367225647,0.7521895170211792,0.6091555953025818
Body,Body_random_equal4_02_zero,40,0.24527131575332947,0.701294713248819,0.5821531414985657,0.7235202789306641,0.2634769082069397
Body,Body_random_equal4_02_zero,220,-0.13920351447734228,0.42792372552955904,0.7110912799835205,0.35367193818092346,0.04913578927516937
Body,Body_random_equal4_02_zero,366,0.0033675515336125646,0.3554019857315147,0.7263730764389038,0.5586857795715332,0.3712887167930603
Body,Body_random_equal4_02_zero,474,0.21457228650198756,0.24285231717506944,0.6715572476387024,0.40601521730422974,0.1022181361913681
Body,Body_random_equal4_02_zero,716,-0.07497177296312477,0.21718062568532634,0.6688034534454346,0.41164934635162354,0.033459942787885666
Body,Body_random_equal4_02_zero,816,-0.09095963157443102,0.2024870041797141,0.6794365644454956,0.367156982421875,0.13951922953128815
Body,Body_random_equal4_02_zero,847,-0.020492131301066807,0.3166483696146721,0.6775912046432495,0.6574543714523315,0.2147808074951172
Body,Body_random_equal4_02_zero,931,0.08912213370762337,0.29305076856230355,0.6712148189544678,0.7269884943962097,0.7312304973602295
Body,Body_random_equal4_02_zero,941,-0.045330555041197276,0.3406490459746059,0.6734294295310974,0.49754461646080017,0.20419912040233612
Body,Body_random_equal4_03_zero,21,0.06543316083233958,0.2210494435462873,0.6563324332237244,0.7462385892868042,0.6096053123474121
Body,Body_random_equal4_03_zero,40,0.24356299291238434,0.7068190139437904,0.5713500380516052,0.6878581643104553,0.2775680124759674
Body,Body_random_equal4_03_zero,220,-0.1577743572710295,0.4266335718949613,0.6460644602775574,0.46087104082107544,0.07488344609737396
Body,Body_random_equal4_03_zero,366,-0.08027744541646381,0.4048213403242544,0.7351593971252441,0.6557594537734985,0.27790892124176025
Body,Body_random_equal4_03_zero,474,0.22422244093884297,0.23835306177711466,0.672762930393219,0.45211827754974365,0.06173541769385338
Body,Body_random_equal4_03_zero,716,-0.07352355137234548,0.2223134120364374,0.663629412651062,0.4164600968360901,0.029254773631691933
Body,Body_random_equal4_03_zero,816,-0.08226644792912767,0.20251779017711408,0.6807194352149963,0.3691069483757019,0.1304120570421219
Body,Body_random_equal4_03_zero,847,-0.042289875541569835,0.287496809577365,0.6892666220664978,0.6486707925796509,0.09821522235870361
Body,Body_random_equal4_03_zero,931,0.16850158975814064,0.2749460606824513,0.6819077730178833,0.6810925602912903,0.7843567728996277
Body,Body_random_equal4_03_zero,941,0.004222055789271926,0.33146117819026233,0.6749078631401062,0.6645622253417969,0.3402906656265259
Body,Body_random_equal4_04_zero,21,0.06947971409465004,0.22079672698553238,0.6545589566230774,0.7362329959869385,0.6199121475219727
Body,Body_random_equal4_04_zero,40,0.24956933058786493,0.7053533157679373,0.577743411064148,0.7278497815132141,0.27337297797203064
Body,Body_random_equal4_04_zero,220,-0.142995136184634,0.3396746427481901,0.7193769216537476,0.4549441337585449,0.08666954934597015
Body,Body_random_equal4_04_zero,366,-0.10547549713332299,0.39215271223533327,0.7308014035224915,0.7120906710624695,0.13262733817100525
Body,Body_random_equal4_04_zero,474,0.2222456476218593,0.24567509141985897,0.6775798201560974,0.39024484157562256,0.102568119764328
