category,condition,dataset_idx,pixel_corr,ssim,lpips,clip,dino
Scene,Scene_random_full_04_zero,303,0.08977519949822017,0.40243995688907935,0.7334092855453491,0.6404682993888855,0.06291209906339645
Scene,Scene_random_full_04_zero,486,0.08845968760809023,0.09863808930849711,0.7173789739608765,0.5504984855651855,0.09774204343557358
Scene,Scene_random_full_04_zero,545,0.07748518202005895,0.40837704918202333,0.7320022583007812,0.7650147080421448,0.0828336849808693
Scene,Scene_random_full_04_zero,640,0.041718523305340455,0.19802928296856676,0.7742238640785217,0.7492419481277466,0.22308853268623352
Scene,Scene_random_full_04_zero,842,0.09259472528481613,0.275613949453261,0.7546339631080627,0.7582367658615112,0.14568625390529633
Scene,Scene_random_full_04_zero,893,0.3500029279031011,0.2853653788808878,0.7526440024375916,0.537657618522644,0.1018921285867691
Scene,Scene_random_full_04_zero,999,0.09627976141101627,0.35998651404546705,0.7284786105155945,0.6503999829292297,-0.01804843544960022
Scene,Scene_random_full_05_zero,132,0.06520610217462668,0.10602040649226158,0.6871175169944763,0.6190577745437622,0.08247838169336319
Scene,Scene_random_full_05_zero,199,0.11123826022220368,0.20717061441954948,0.706102192401886,0.546183705329895,0.0493645966053009
Scene,Scene_random_full_05_zero,214,-0.04507846988660301,0.2815199515413396,0.6754776835441589,0.8547427654266357,0.21836262941360474
Scene,Scene_random_full_05_zero,303,0.0768557250000711,0.48149658214460167,0.7762038707733154,0.6584775447845459,0.006221804767847061
Scene,Scene_random_full_05_zero,486,0.2554933271720222,0.1158990171686218,0.8186377286911011,0.5090539455413818,0.04463760927319527
Scene,Scene_random_full_05_zero,545,0.13016608910218705,0.39825157847815035,0.7595928907394409,0.7574281096458435,0.09550763666629791
Scene,Scene_random_full_05_zero,640,0.0448950656116142,0.18186534161389356,0.6926878094673157,0.49994683265686035,0.06492148339748383
Scene,Scene_random_full_05_zero,842,0.04422624209183194,0.2743943322231332,0.7978610992431641,0.6898379921913147,0.0770409032702446
Scene,Scene_random_full_05_zero,893,0.24938805389061783,0.26880454432354967,0.7587808966636658,0.41187000274658203,0.09845541417598724
Scene,Scene_random_full_05_zero,999,0.013206266566329663,0.33060058802607195,0.7672570943832397,0.6629677414894104,-0.0061462800949811935
Scene,no_mask,132,0.08359801283194034,0.10187761130218921,0.6798518300056458,0.5376697778701782,0.15916554629802704
Scene,no_mask,199,0.14532005140008,0.2019177690990224,0.6789929270744324,0.6467702984809875,0.13392919301986694
