background_clip,background_dino,clip,condition,control_type,dataset_idx,dino,experiment,face_detection_success,face_detector_backend,face_dino,face_lpips,image_category,lpips,masked_roi,person_dino,person_lpips,person_mask_method,person_region_consistency,pixel_corr,scene_class_consistency,seed,ssim
,,0.3747975528240204,mask_Face_mean,target_roi,816,0.13974158465862274,E3_interaction,,,,,Body,0.6806418299674988,Face,0.22403697669506073,0.5744727849960327,coco_polygon,0.22403697669506073,-0.09252007612814069,,12345,0.2005122532091522
,,0.41387397050857544,mask_Face_pure_random_01_mean,pure_matched_random,816,0.15090642869472504,E3_interaction,,,,,Body,0.6804662942886353,Face,0.24601837992668152,0.5745993852615356,coco_polygon,0.24601837992668152,-0.09366321162454562,,12345,0.1982914214560633
,,0.40647587180137634,mask_Face_pure_random_02_mean,pure_matched_random,816,0.15844854712486267,E3_interaction,,,,,Body,0.6794919967651367,Face,0.2444905936717987,0.5754114389419556,coco_polygon,0.2444905936717987,-0.09026884691057747,,12345,0.19835324199562293
,,0.3595995306968689,mask_Face_pure_random_03_mean,pure_matched_random,816,0.1421298384666443,E3_interaction,,,,,Body,0.6846151947975159,Face,0.24626170098781586,0.5822333097457886,coco_polygon,0.24626170098781586,-0.09412465015542384,,12345,0.20010164357572202
,,0.40121662616729736,mask_Face_pure_random_04_mean,pure_matched_random,816,0.132284477353096,E3_interaction,,,,,Body,0.6848145127296448,Face,0.2560276389122009,0.5812299251556396,coco_polygon,0.2560276389122009,-0.08583888257763944,,12345,0.19926986944739858
,,0.35828474164009094,mask_Face_pure_random_05_mean,pure_matched_random,816,0.1419002264738083,E3_interaction,,,,,Body,0.6826627850532532,Face,0.24242672324180603,0.581082284450531,coco_polygon,0.24242672324180603,-0.08935979363451921,,12345,0.20114654577489463
,,0.363413006067276,mask_Scene_mean,target_roi,816,0.1156957596540451,E3_interaction,,,,,Body,0.6785654425621033,Scene,0.1942208856344223,0.578243613243103,coco_polygon,0.1942208856344223,-0.07404289872760543,,12345,0.20143554794183868
,,0.3730037212371826,mask_Scene_pure_random_01_mean,pure_matched_random,816,0.14144697785377502,E3_interaction,,,,,Body,0.6784902811050415,Scene,0.24843212962150574,0.5730443596839905,coco_polygon,0.24843212962150574,-0.09008143679837835,,12345,0.19833340973532954
,,0.39316433668136597,mask_Scene_pure_random_02_mean,pure_matched_random,816,0.15334808826446533,E3_interaction,,,,,Body,0.6815423965454102,Scene,0.2686293125152588,0.5777556300163269,coco_polygon,0.2686293125152588,-0.08971843180515005,,12345,0.1977832661671522
,,0.4024387300014496,mask_Scene_pure_random_03_mean,pure_matched_random,816,0.15709048509597778,E3_interaction,,,,,Body,0.6786603927612305,Scene,0.25360041856765747,0.5747011303901672,coco_polygon,0.25360041856765747,-0.09157030656224287,,12345,0.19837422438489605
,,0.5664900541305542,mask_Scene_pure_random_04_mean,pure_matched_random,816,0.1316334307193756,E3_interaction,,,,,Body,0.7190656065940857,Scene,0.17333845794200897,0.6111763119697571,coco_polygon,0.17333845794200897,-0.10683298161551232,,12345,0.18680316931641852
,,0.39832019805908203,mask_Scene_pure_random_05_mean,pure_matched_random,816,0.15641692280769348,E3_interaction,,,,,Body,0.6790602803230286,Scene,0.2527722716331482,0.5746922492980957,coco_polygon,0.2527722716331482,-0.09149916036628844,,12345,0.19841845347093054
