background_clip,background_dino,condition,control_type,dataset_idx,experiment,face_detection_success,face_dino,face_lpips,image_category,local_region_pixels,masked_roi,person_dino,person_lpips,person_mask_method,person_region_consistency,scene_class_consistency,seed
,,mask_Face+Body_pure_random_02_mean,pure_matched_random,756,E3_joint_redundancy,0.0,0.4579043686389923,0.80000901222229,Face,42025,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_02_mean,pure_matched_random,781,E3_joint_redundancy,0.0,0.01925039477646351,0.7221336364746094,Face,16641,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_02_mean,pure_matched_random,789,E3_joint_redundancy,0.0,0.27299630641937256,0.663956880569458,Face,17424,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_02_mean,pure_matched_random,973,E3_joint_redundancy,0.0,0.1860189586877823,0.8404982089996338,Face,52900,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_03_mean,pure_matched_random,158,E3_joint_redundancy,1.0,0.11938855051994324,0.7372286319732666,Face,33856,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_03_mean,pure_matched_random,287,E3_joint_redundancy,1.0,0.07530702650547028,0.817663848400116,Face,32761,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_03_mean,pure_matched_random,415,E3_joint_redundancy,0.0,0.2069808840751648,0.7049594521522522,Face,30625,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_03_mean,pure_matched_random,465,E3_joint_redundancy,1.0,0.2887971103191376,0.7995996475219727,Face,24649,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_03_mean,pure_matched_random,529,E3_joint_redundancy,0.0,0.3459303081035614,0.6685284376144409,Face,17161,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_03_mean,pure_matched_random,678,E3_joint_redundancy,1.0,0.4251469373703003,0.5598015189170837,Face,17956,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_03_mean,pure_matched_random,756,E3_joint_redundancy,0.0,0.37787768244743347,0.7988618612289429,Face,42025,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_03_mean,pure_matched_random,781,E3_joint_redundancy,1.0,0.07179015129804611,0.7054763436317444,Face,16641,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_03_mean,pure_matched_random,789,E3_joint_redundancy,1.0,0.3687051832675934,0.6655064821243286,Face,17424,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_03_mean,pure_matched_random,973,E3_joint_redundancy,0.0,0.37914034724235535,0.8577415943145752,Face,52900,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_04_mean,pure_matched_random,158,E3_joint_redundancy,1.0,0.08366196602582932,0.7242138385772705,Face,33856,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_04_mean,pure_matched_random,287,E3_joint_redundancy,0.0,0.1064431294798851,0.8322847485542297,Face,32761,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_04_mean,pure_matched_random,415,E3_joint_redundancy,0.0,0.29888543486595154,0.7038078308105469,Face,30625,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_04_mean,pure_matched_random,465,E3_joint_redundancy,1.0,0.27720728516578674,0.799697756767273,Face,24649,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_04_mean,pure_matched_random,529,E3_joint_redundancy,1.0,0.281059205532074,0.657019853591919,Face,17161,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_04_mean,pure_matched_random,678,E3_joint_redundancy,1.0,0.42792728543281555,0.5601904988288879,Face,17956,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_04_mean,pure_matched_random,756,E3_joint_redundancy,0.0,0.3624018728733063,0.8007174134254456,Face,42025,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_04_mean,pure_matched_random,781,E3_joint_redundancy,1.0,0.014525854028761387,0.6946579217910767,Face,16641,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_04_mean,pure_matched_random,789,E3_joint_redundancy,0.0,0.28768661618232727,0.6780838966369629,Face,17424,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_04_mean,pure_matched_random,973,E3_joint_redundancy,0.0,0.20180518925189972,0.8320319652557373,Face,52900,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_05_mean,pure_matched_random,158,E3_joint_redundancy,1.0,0.09856228530406952,0.7245813012123108,Face,33856,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_05_mean,pure_matched_random,287,E3_joint_redundancy,0.0,0.12173628062009811,0.8290479183197021,Face,32761,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_05_mean,pure_matched_random,415,E3_joint_redundancy,0.0,0.24947668612003326,0.7061043381690979,Face,30625,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_05_mean,pure_matched_random,465,E3_joint_redundancy,1.0,0.27171897888183594,0.8024351000785828,Face,24649,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_05_mean,pure_matched_random,529,E3_joint_redundancy,1.0,0.2816290259361267,0.6572346091270447,Face,17161,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_05_mean,pure_matched_random,678,E3_joint_redundancy,1.0,0.43163132667541504,0.5604158639907837,Face,17956,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_05_mean,pure_matched_random,756,E3_joint_redundancy,0.0,0.38351842761039734,0.8019283413887024,Face,42025,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_05_mean,pure_matched_random,781,E3_joint_redundancy,0.0,0.04176180809736252,0.706159770488739,Face,16641,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_05_mean,pure_matched_random,789,E3_joint_redundancy,0.0,0.2651744782924652,0.6779924035072327,Face,17424,Face+Body,,,,,,12345
,,mask_Face+Body_pure_random_05_mean,pure_matched_random,973,E3_joint_redundancy,0.0,0.22782716155052185,0.8338613510131836,Face,52900,Face+Body,,,,,,12345
,,mask_Face+Scene_mean,target_roi,158,E3_joint_redundancy,1.0,0.20565824210643768,0.7452657222747803,Face,33856,Face+Scene,,,,,,12345
,,mask_Face+Scene_mean,target_roi,287,E3_joint_redundancy,0.0,0.09019821882247925,0.8295889496803284,Face,32761,Face+Scene,,,,,,12345
,,mask_Face+Scene_mean,target_roi,415,E3_joint_redundancy,0.0,0.19652880728244781,0.7003167867660522,Face,30625,Face+Scene,,,,,,12345
,,mask_Face+Scene_mean,target_roi,465,E3_joint_redundancy,0.0,0.3401464819908142,0.7929391860961914,Face,24649,Face+Scene,,,,,,12345
,,mask_Face+Scene_mean,target_roi,529,E3_joint_redundancy,1.0,0.27899685502052307,0.6620945930480957,Face,17161,Face+Scene,,,,,,12345
,,mask_Face+Scene_mean,target_roi,678,E3_joint_redundancy,0.0,0.7131155133247375,0.5967625379562378,Face,17956,Face+Scene,,,,,,12345
,,mask_Face+Scene_mean,target_roi,756,E3_joint_redundancy,0.0,0.4114946126937866,0.8234770894050598,Face,42025,Face+Scene,,,,,,12345
,,mask_Face+Scene_mean,target_roi,781,E3_joint_redundancy,0.0,0.20343497395515442,0.8025129437446594,Face,16641,Face+Scene,,,,,,12345
,,mask_Face+Scene_mean,target_roi,789,E3_joint_redundancy,0.0,0.2948271930217743,0.6745200157165527,Face,17424,Face+Scene,,,,,,12345
,,mask_Face+Scene_mean,target_roi,973,E3_joint_redundancy,0.0,0.17855270206928253,0.8345853090286255,Face,52900,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_01_mean,pure_matched_random,158,E3_joint_redundancy,1.0,0.28269779682159424,0.7104214429855347,Face,33856,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_01_mean,pure_matched_random,287,E3_joint_redundancy,0.0,0.11054959148168564,0.8284581303596497,Face,32761,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_01_mean,pure_matched_random,415,E3_joint_redundancy,0.0,0.26606330275535583,0.7045661211013794,Face,30625,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_01_mean,pure_matched_random,465,E3_joint_redundancy,0.0,0.31012338399887085,0.7971524596214294,Face,24649,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_01_mean,pure_matched_random,529,E3_joint_redundancy,0.0,0.3034188747406006,0.666236162185669,Face,17161,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_01_mean,pure_matched_random,678,E3_joint_redundancy,1.0,0.4325346350669861,0.5693053603172302,Face,17956,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_01_mean,pure_matched_random,756,E3_joint_redundancy,0.0,0.3503902554512024,0.7974349856376648,Face,42025,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_01_mean,pure_matched_random,781,E3_joint_redundancy,0.0,0.030966730788350105,0.6887666583061218,Face,16641,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_01_mean,pure_matched_random,789,E3_joint_redundancy,0.0,0.25997769832611084,0.67399662733078,Face,17424,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_01_mean,pure_matched_random,973,E3_joint_redundancy,0.0,0.2214694619178772,0.82877117395401,Face,52900,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_02_mean,pure_matched_random,158,E3_joint_redundancy,1.0,0.1459832489490509,0.7287611365318298,Face,33856,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_02_mean,pure_matched_random,287,E3_joint_redundancy,1.0,0.12171199917793274,0.8247054815292358,Face,32761,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_02_mean,pure_matched_random,415,E3_joint_redundancy,1.0,0.24518640339374542,0.7096468806266785,Face,30625,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_02_mean,pure_matched_random,465,E3_joint_redundancy,1.0,0.23029765486717224,0.7957850098609924,Face,24649,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_02_mean,pure_matched_random,529,E3_joint_redundancy,0.0,0.35050392150878906,0.6738572716712952,Face,17161,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_02_mean,pure_matched_random,678,E3_joint_redundancy,1.0,0.42603161931037903,0.5652560591697693,Face,17956,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_02_mean,pure_matched_random,756,E3_joint_redundancy,0.0,0.43599048256874084,0.7970135807991028,Face,42025,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_02_mean,pure_matched_random,781,E3_joint_redundancy,1.0,0.000995410606265068,0.695276141166687,Face,16641,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_02_mean,pure_matched_random,789,E3_joint_redundancy,1.0,0.3797367811203003,0.6599150896072388,Face,17424,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_02_mean,pure_matched_random,973,E3_joint_redundancy,0.0,0.2783781588077545,0.7965276837348938,Face,52900,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_03_mean,pure_matched_random,158,E3_joint_redundancy,1.0,0.1584763377904892,0.718573272228241,Face,33856,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_03_mean,pure_matched_random,287,E3_joint_redundancy,0.0,0.13700872659683228,0.8233115673065186,Face,32761,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_03_mean,pure_matched_random,415,E3_joint_redundancy,0.0,0.18237555027008057,0.7010732293128967,Face,30625,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_03_mean,pure_matched_random,465,E3_joint_redundancy,1.0,0.3169548213481903,0.788367748260498,Face,24649,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_03_mean,pure_matched_random,529,E3_joint_redundancy,0.0,0.3400678336620331,0.6565561294555664,Face,17161,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_03_mean,pure_matched_random,678,E3_joint_redundancy,1.0,0.42965367436408997,0.5636582970619202,Face,17956,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_03_mean,pure_matched_random,756,E3_joint_redundancy,0.0,0.43102002143859863,0.7969679236412048,Face,42025,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_03_mean,pure_matched_random,781,E3_joint_redundancy,1.0,0.04443832114338875,0.7009713649749756,Face,16641,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_03_mean,pure_matched_random,789,E3_joint_redundancy,1.0,0.3755199909210205,0.6643897294998169,Face,17424,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_03_mean,pure_matched_random,973,E3_joint_redundancy,0.0,0.25681260228157043,0.8553116917610168,Face,52900,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_04_mean,pure_matched_random,158,E3_joint_redundancy,1.0,0.12314235419034958,0.7246620655059814,Face,33856,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_04_mean,pure_matched_random,287,E3_joint_redundancy,0.0,0.09106697142124176,0.8427298069000244,Face,32761,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_04_mean,pure_matched_random,415,E3_joint_redundancy,0.0,0.2232515662908554,0.701879620552063,Face,30625,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_04_mean,pure_matched_random,465,E3_joint_redundancy,1.0,0.2536246180534363,0.8002771735191345,Face,24649,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_04_mean,pure_matched_random,529,E3_joint_redundancy,1.0,0.275851309299469,0.6585465669631958,Face,17161,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_04_mean,pure_matched_random,678,E3_joint_redundancy,1.0,0.4309283196926117,0.5586903095245361,Face,17956,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_04_mean,pure_matched_random,756,E3_joint_redundancy,0.0,0.4186371862888336,0.7952722311019897,Face,42025,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_04_mean,pure_matched_random,781,E3_joint_redundancy,1.0,0.05469708517193794,0.7071608901023865,Face,16641,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_04_mean,pure_matched_random,789,E3_joint_redundancy,0.0,0.295519083738327,0.6727920770645142,Face,17424,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_04_mean,pure_matched_random,973,E3_joint_redundancy,0.0,0.24685260653495789,0.8299071788787842,Face,52900,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_05_mean,pure_matched_random,158,E3_joint_redundancy,1.0,0.1837686449289322,0.6961910724639893,Face,33856,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_05_mean,pure_matched_random,287,E3_joint_redundancy,1.0,0.057395026087760925,0.8366631269454956,Face,32761,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_05_mean,pure_matched_random,415,E3_joint_redundancy,0.0,0.19290027022361755,0.7003280520439148,Face,30625,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_05_mean,pure_matched_random,465,E3_joint_redundancy,1.0,0.27383342385292053,0.8006247282028198,Face,24649,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_05_mean,pure_matched_random,529,E3_joint_redundancy,1.0,0.3352775573730469,0.660256028175354,Face,17161,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_05_mean,pure_matched_random,678,E3_joint_redundancy,1.0,0.43580910563468933,0.5677169561386108,Face,17956,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_05_mean,pure_matched_random,756,E3_joint_redundancy,0.0,0.4208334982395172,0.8004717230796814,Face,42025,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_05_mean,pure_matched_random,781,E3_joint_redundancy,0.0,0.048984333872795105,0.7059206962585449,Face,16641,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_05_mean,pure_matched_random,789,E3_joint_redundancy,0.0,0.1416337937116623,0.6694574356079102,Face,17424,Face+Scene,,,,,,12345
,,mask_Face+Scene_pure_random_05_mean,pure_matched_random,973,E3_joint_redundancy,0.0,0.27594366669654846,0.7911443710327148,Face,52900,Face+Scene,,,,,,12345
,,mask_Face_mean,target_roi,158,E3_joint_redundancy,1.0,0.07903605699539185,0.7186458110809326,Face,33856,Face,,,,,,12345
,,mask_Face_mean,target_roi,287,E3_joint_redundancy,0.0,0.1097351685166359,0.8317701816558838,Face,32761,Face,,,,,,12345
,,mask_Face_mean,target_roi,415,E3_joint_redundancy,0.0,0.22129032015800476,0.702092707157135,Face,30625,Face,,,,,,12345
,,mask_Face_mean,target_roi,465,E3_joint_redundancy,0.0,0.2813267409801483,0.7990331053733826,Face,24649,Face,,,,,,12345
,,mask_Face_mean,target_roi,529,E3_joint_redundancy,1.0,0.2843540906906128,0.6554491519927979,Face,17161,Face,,,,,,12345
,,mask_Face_mean,target_roi,678,E3_joint_redundancy,1.0,0.4321202337741852,0.5610219240188599,Face,17956,Face,,,,,,12345
,,mask_Face_mean,target_roi,756,E3_joint_redundancy,0.0,0.3880452513694763,0.8029821515083313,Face,42025,Face,,,,,,12345
,,mask_Face_mean,target_roi,781,E3_joint_redundancy,0.0,0.12313156574964523,0.6962565779685974,Face,16641,Face,,,,,,12345
,,mask_Face_mean,target_roi,789,E3_joint_redundancy,0.0,0.2978072166442871,0.6756821274757385,Face,17424,Face,,,,,,12345
,,mask_Face_mean,target_roi,973,E3_joint_redundancy,0.0,0.21312662959098816,0.8341274261474609,Face,52900,Face,,,,,,12345
,,mask_Face_pure_random_01_mean,pure_matched_random,158,E3_joint_redundancy,1.0,0.16720879077911377,0.723913848400116,Face,33856,Face,,,,,,12345
,,mask_Face_pure_random_01_mean,pure_matched_random,287,E3_joint_redundancy,0.0,0.13014306128025055,0.8345093727111816,Face,32761,Face,,,,,,12345
,,mask_Face_pure_random_01_mean,pure_matched_random,415,E3_joint_redundancy,0.0,0.29008910059928894,0.7338972687721252,Face,30625,Face,,,,,,12345
,,mask_Face_pure_random_01_mean,pure_matched_random,465,E3_joint_redundancy,1.0,0.2163223922252655,0.8126662969589233,Face,24649,Face,,,,,,12345
,,mask_Face_pure_random_01_mean,pure_matched_random,529,E3_joint_redundancy,1.0,0.28924161195755005,0.6528562307357788,Face,17161,Face,,,,,,12345
,,mask_Face_pure_random_01_mean,pure_matched_random,678,E3_joint_redundancy,1.0,0.43553823232650757,0.561086893081665,Face,17956,Face,,,,,,12345
,,mask_Face_pure_random_01_mean,pure_matched_random,756,E3_joint_redundancy,0.0,0.4538959562778473,0.7952569127082825,Face,42025,Face,,,,,,12345
,,mask_Face_pure_random_01_mean,pure_matched_random,781,E3_joint_redundancy,1.0,0.11694148182868958,0.7016398310661316,Face,16641,Face,,,,,,12345
,,mask_Face_pure_random_01_mean,pure_matched_random,789,E3_joint_redundancy,0.0,0.32438012957572937,0.6639665365219116,Face,17424,Face,,,,,,12345
,,mask_Face_pure_random_01_mean,pure_matched_random,973,E3_joint_redundancy,0.0,0.26079508662223816,0.8244131803512573,Face,52900,Face,,,,,,12345
,,mask_Face_pure_random_02_mean,pure_matched_random,158,E3_joint_redundancy,1.0,0.14635172486305237,0.7105473279953003,Face,33856,Face,,,,,,12345
,,mask_Face_pure_random_02_mean,pure_matched_random,287,E3_joint_redundancy,0.0,0.12168367207050323,0.833782970905304,Face,32761,Face,,,,,,12345
,,mask_Face_pure_random_02_mean,pure_matched_random,415,E3_joint_redundancy,0.0,0.17845217883586884,0.7032130360603333,Face,30625,Face,,,,,,12345
,,mask_Face_pure_random_02_mean,pure_matched_random,465,E3_joint_redundancy,1.0,0.17650684714317322,0.7980945706367493,Face,24649,Face,,,,,,12345
,,mask_Face_pure_random_02_mean,pure_matched_random,529,E3_joint_redundancy,1.0,0.29482364654541016,0.6524947285652161,Face,17161,Face,,,,,,12345
,,mask_Face_pure_random_02_mean,pure_matched_random,678,E3_joint_redundancy,1.0,0.443143367767334,0.5589629411697388,Face,17956,Face,,,,,,12345
,,mask_Face_pure_random_02_mean,pure_matched_random,756,E3_joint_redundancy,0.0,0.38773930072784424,0.797008216381073,Face,42025,Face,,,,,,12345
,,mask_Face_pure_random_02_mean,pure_matched_random,781,E3_joint_redundancy,0.0,-0.004561438225209713,0.6859123706817627,Face,16641,Face,,,,,,12345
,,mask_Face_pure_random_02_mean,pure_matched_random,789,E3_joint_redundancy,0.0,0.2712928354740143,0.6667755842208862,Face,17424,Face,,,,,,12345
,,mask_Face_pure_random_02_mean,pure_matched_random,973,E3_joint_redundancy,0.0,0.23632726073265076,0.834281325340271,Face,52900,Face,,,,,,12345
,,mask_Face_pure_random_03_mean,pure_matched_random,158,E3_joint_redundancy,1.0,0.14063814282417297,0.721614420413971,Face,33856,Face,,,,,,12345
,,mask_Face_pure_random_03_mean,pure_matched_random,287,E3_joint_redundancy,0.0,0.1605263650417328,0.8305919766426086,Face,32761,Face,,,,,,12345
,,mask_Face_pure_random_03_mean,pure_matched_random,415,E3_joint_redundancy,0.0,0.22204944491386414,0.7041552662849426,Face,30625,Face,,,,,,12345
,,mask_Face_pure_random_03_mean,pure_matched_random,465,E3_joint_redundancy,0.0,0.3127739131450653,0.7961049675941467,Face,24649,Face,,,,,,12345
,,mask_Face_pure_random_03_mean,pure_matched_random,529,E3_joint_redundancy,1.0,0.29334592819213867,0.6566258668899536,Face,17161,Face,,,,,,12345
,,mask_Face_pure_random_03_mean,pure_matched_random,678,E3_joint_redundancy,1.0,0.43841099739074707,0.5723397731781006,Face,17956,Face,,,,,,12345
,,mask_Face_pure_random_03_mean,pure_matched_random,756,E3_joint_redundancy,0.0,0.41347527503967285,0.7993264198303223,Face,42025,Face,,,,,,12345
,,mask_Face_pure_random_03_mean,pure_matched_random,781,E3_joint_redundancy,0.0,0.08862480521202087,0.6951338052749634,Face,16641,Face,,,,,,12345
,,mask_Face_pure_random_03_mean,pure_matched_random,789,E3_joint_redundancy,0.0,0.2468690276145935,0.6755306124687195,Face,17424,Face,,,,,,12345
,,mask_Face_pure_random_03_mean,pure_matched_random,973,E3_joint_redundancy,0.0,0.26674944162368774,0.8214739561080933,Face,52900,Face,,,,,,12345
,,mask_Face_pure_random_04_mean,pure_matched_random,158,E3_joint_redundancy,1.0,0.07552675902843475,0.7330921292304993,Face,33856,Face,,,,,,12345
,,mask_Face_pure_random_04_mean,pure_matched_random,287,E3_joint_redundancy,0.0,0.15174689888954163,0.8358174562454224,Face,32761,Face,,,,,,12345
,,mask_Face_pure_random_04_mean,pure_matched_random,415,E3_joint_redundancy,0.0,0.2131192833185196,0.7029621601104736,Face,30625,Face,,,,,,12345
,,mask_Face_pure_random_04_mean,pure_matched_random,465,E3_joint_redundancy,0.0,0.29625582695007324,0.7993394136428833,Face,24649,Face,,,,,,12345
,,mask_Face_pure_random_04_mean,pure_matched_random,529,E3_joint_redundancy,1.0,0.3003966510295868,0.6505329012870789,Face,17161,Face,,,,,,12345
,,mask_Face_pure_random_04_mean,pure_matched_random,678,E3_joint_redundancy,1.0,0.4344022274017334,0.5592180490493774,Face,17956,Face,,,,,,12345
,,mask_Face_pure_random_04_mean,pure_matched_random,756,E3_joint_redundancy,0.0,0.41348063945770264,0.7933472394943237,Face,42025,Face,,,,,,12345
,,mask_Face_pure_random_04_mean,pure_matched_random,781,E3_joint_redundancy,0.0,0.08903668820858002,0.6984577178955078,Face,16641,Face,,,,,,12345
,,mask_Face_pure_random_04_mean,pure_matched_random,789,E3_joint_redundancy,0.0,0.29462432861328125,0.6728276610374451,Face,17424,Face,,,,,,12345
,,mask_Face_pure_random_04_mean,pure_matched_random,973,E3_joint_redundancy,0.0,0.22545871138572693,0.8358501195907593,Face,52900,Face,,,,,,12345
,,mask_Face_pure_random_05_mean,pure_matched_random,158,E3_joint_redundancy,1.0,0.18932944536209106,0.7097806334495544,Face,33856,Face,,,,,,12345
,,mask_Face_pure_random_05_mean,pure_matched_random,287,E3_joint_redundancy,0.0,0.1334315538406372,0.8315710425376892,Face,32761,Face,,,,,,12345
,,mask_Face_pure_random_05_mean,pure_matched_random,415,E3_joint_redundancy,0.0,0.15715251863002777,0.7410913705825806,Face,30625,Face,,,,,,12345
,,mask_Face_pure_random_05_mean,pure_matched_random,465,E3_joint_redundancy,1.0,0.21620704233646393,0.8127664923667908,Face,24649,Face,,,,,,12345
,,mask_Face_pure_random_05_mean,pure_matched_random,529,E3_joint_redundancy,1.0,0.31557172536849976,0.6575170159339905,Face,17161,Face,,,,,,12345
,,mask_Face_pure_random_05_mean,pure_matched_random,678,E3_joint_redundancy,1.0,0.548416256904602,0.5763405561447144,Face,17956,Face,,,,,,12345
,,mask_Face_pure_random_05_mean,pure_matched_random,756,E3_joint_redundancy,0.0,0.4081742763519287,0.7932260036468506,Face,42025,Face,,,,,,12345
,,mask_Face_pure_random_05_mean,pure_matched_random,781,E3_joint_redundancy,0.0,0.006574222818017006,0.698686957359314,Face,16641,Face,,,,,,12345
,,mask_Face_pure_random_05_mean,pure_matched_random,789,E3_joint_redundancy,0.0,0.26392731070518494,0.6689467430114746,Face,17424,Face,,,,,,12345
,,mask_Face_pure_random_05_mean,pure_matched_random,973,E3_joint_redundancy,0.0,0.2784731984138489,0.7910423278808594,Face,52900,Face,,,,,,12345
,,no_mask,none,158,E3_joint_redundancy,1.0,0.09172680228948593,0.7233550548553467,Face,33856,none,,,,,,12345
,,no_mask,none,287,E3_joint_redundancy,0.0,0.11098871380090714,0.8305163383483887,Face,32761,none,,,,,,12345
,,no_mask,none,415,E3_joint_redundancy,0.0,0.23218600451946259,0.7023121118545532,Face,30625,none,,,,,,12345
,,no_mask,none,465,E3_joint_redundancy,1.0,0.2879501283168793,0.7993501424789429,Face,24649,none,,,,,,12345
,,no_mask,none,529,E3_joint_redundancy,1.0,0.2786369323730469,0.6563475728034973,Face,17161,none,,,,,,12345
,,no_mask,none,678,E3_joint_redundancy,1.0,0.43781253695487976,0.561542272567749,Face,17956,none,,,,,,12345
,,no_mask,none,756,E3_joint_redundancy,0.0,0.36466413736343384,0.8037539720535278,Face,42025,none,,,,,,12345
,,no_mask,none,781,E3_joint_redundancy,0.0,0.11531533300876617,0.6968536376953125,Face,16641,none,,,,,,12345
,,no_mask,none,789,E3_joint_redundancy,0.0,0.28745272755622864,0.674533486366272,Face,17424,none,,,,,,12345
,,no_mask,none,973,E3_joint_redundancy,0.0,0.20547251403331757,0.8332717418670654,Face,52900,none,,,,,,12345
,,no_mask_repeat,none,158,E3_joint_redundancy,1.0,0.09172680228948593,0.7233550548553467,Face,33856,none,,,,,,12345
,,no_mask_repeat,none,287,E3_joint_redundancy,0.0,0.11098871380090714,0.8305163383483887,Face,32761,none,,,,,,12345
,,no_mask_repeat,none,415,E3_joint_redundancy,0.0,0.23218600451946259,0.7023121118545532,Face,30625,none,,,,,,12345
,,no_mask_repeat,none,465,E3_joint_redundancy,1.0,0.2879501283168793,0.7993501424789429,Face,24649,none,,,,,,12345
,,no_mask_repeat,none,529,E3_joint_redundancy,1.0,0.2786369323730469,0.6563475728034973,Face,17161,none,,,,,,12345
,,no_mask_repeat,none,678,E3_joint_redundancy,1.0,0.43781253695487976,0.561542272567749,Face,17956,none,,,,,,12345
,,no_mask_repeat,none,756,E3_joint_redundancy,0.0,0.36466413736343384,0.8037539720535278,Face,42025,none,,,,,,12345
,,no_mask_repeat,none,781,E3_joint_redundancy,0.0,0.11531533300876617,0.6968536376953125,Face,16641,none,,,,,,12345
,,no_mask_repeat,none,789,E3_joint_redundancy,0.0,0.28745272755622864,0.674533486366272,Face,17424,none,,,,,,12345
,,no_mask_repeat,none,973,E3_joint_redundancy,0.0,0.20547251403331757,0.8332717418670654,Face,52900,none,,,,,,12345
,,mask_Body+Scene_mean,target_roi,21,E3_joint_redundancy,,,,Body,71883,Body+Scene,0.400034099817276,0.40472355484962463,coco_polygon,0.23419336085848289,,12345
,,mask_Body+Scene_mean,target_roi,40,E3_joint_redundancy,,,,Body,44563,Body+Scene,0.16401761770248413,0.24851728975772858,coco_polygon,-0.18130917235884983,,12345
