dataset_idx,excess_causal_loss,image_category,masked_roi,metric,num_seeds
158,-0.010750335186056156,Face,Body+Scene,pixel_corr,1
287,-0.015490214075539407,Face,Body+Scene,pixel_corr,1
415,-0.02144334949123384,Face,Body+Scene,pixel_corr,1
465,0.026873503112465825,Face,Body+Scene,pixel_corr,1
529,-0.0009293945480486094,Face,Body+Scene,pixel_corr,1
678,0.1339431812493618,Face,Body+Scene,pixel_corr,1
756,0.0692620923737051,Face,Body+Scene,pixel_corr,1
781,0.00471231390854994,Face,Body+Scene,pixel_corr,1
789,-0.00023240553320384976,Face,Body+Scene,pixel_corr,1
973,0.053426472099031896,Face,Body+Scene,pixel_corr,1
158,0.004054707734754193,Face,Body+Scene,ssim,1
287,0.004564032677497165,Face,Body+Scene,ssim,1
415,-0.019695218524922408,Face,Body+Scene,ssim,1
465,-0.005296387059021029,Face,Body+Scene,ssim,1
529,-7.89620810075387e-05,Face,Body+Scene,ssim,1
678,-0.01599431415957009,Face,Body+Scene,ssim,1
756,-0.04544098985179764,Face,Body+Scene,ssim,1
781,-0.0030595827391850846,Face,Body+Scene,ssim,1
789,0.0009933289966648606,Face,Body+Scene,ssim,1
973,-0.010441330290467376,Face,Body+Scene,ssim,1
158,-0.013753390312194825,Face,Body+Scene,lpips,1
287,-0.00255194902420044,Face,Body+Scene,lpips,1
415,-0.011116719245910645,Face,Body+Scene,lpips,1
465,0.0029766082763671873,Face,Body+Scene,lpips,1
529,-0.002214860916137695,Face,Body+Scene,lpips,1
678,0.010740792751312256,Face,Body+Scene,lpips,1
756,0.05973142385482788,Face,Body+Scene,lpips,1
781,0.013276875019073486,Face,Body+Scene,lpips,1
789,0.0037447571754455566,Face,Body+Scene,lpips,1
973,0.013853275775909423,Face,Body+Scene,lpips,1
158,-0.02634550929069519,Face,Body+Scene,clip,1
287,0.0690479815006256,Face,Body+Scene,clip,1
415,-0.011919355392456053,Face,Body+Scene,clip,1
465,0.04546167254447937,Face,Body+Scene,clip,1
529,-0.016237473487854003,Face,Body+Scene,clip,1
678,-0.09377371072769165,Face,Body+Scene,clip,1
756,0.09731508493423462,Face,Body+Scene,clip,1
781,-0.009916937351226805,Face,Body+Scene,clip,1
789,-0.0025552868843078617,Face,Body+Scene,clip,1
973,-0.07906654477119446,Face,Body+Scene,clip,1
158,-0.028784096240997314,Face,Body+Scene,dino,1
287,0.05417194813489914,Face,Body+Scene,dino,1
415,0.07257721722126007,Face,Body+Scene,dino,1
465,0.035148647427558896,Face,Body+Scene,dino,1
529,0.001894313097000122,Face,Body+Scene,dino,1
678,-0.2635000616312027,Face,Body+Scene,dino,1
756,0.18425470292568208,Face,Body+Scene,dino,1
781,-0.06902926564216613,Face,Body+Scene,dino,1
789,0.005323122441768646,Face,Body+Scene,dino,1
973,0.06650797128677369,Face,Body+Scene,dino,1
158,-0.030220770835876466,Face,Body+Scene,face_lpips,1
287,-0.017154693603515625,Face,Body+Scene,face_lpips,1
415,0.0005491137504577636,Face,Body+Scene,face_lpips,1
465,-0.02377375364303589,Face,Body+Scene,face_lpips,1
529,-0.0014359354972839355,Face,Body+Scene,face_lpips,1
678,0.025119853019714356,Face,Body+Scene,face_lpips,1
756,0.053768253326416014,Face,Body+Scene,face_lpips,1
781,-0.010661017894744874,Face,Body+Scene,face_lpips,1
789,-0.0010345816612243653,Face,Body+Scene,face_lpips,1
973,0.04459904432296753,Face,Body+Scene,face_lpips,1
158,-0.01773699074983597,Face,Body+Scene,face_dino,1
287,0.06775515973567962,Face,Body+Scene,face_dino,1
415,0.0652756929397583,Face,Body+Scene,face_dino,1
465,-0.09593262076377869,Face,Body+Scene,face_dino,1
529,-0.015348654985427857,Face,Body+Scene,face_dino,1
678,-0.14205752611160277,Face,Body+Scene,face_dino,1
756,0.02021205425262451,Face,Body+Scene,face_dino,1
781,0.04200782850384712,Face,Body+Scene,face_dino,1
789,-0.010791596770286557,Face,Body+Scene,face_dino,1
973,-0.007382676005363464,Face,Body+Scene,face_dino,1
158,0.0,Face,Body+Scene,face_detection_success,1
287,0.4,Face,Body+Scene,face_detection_success,1
415,0.0,Face,Body+Scene,face_detection_success,1
465,-0.4,Face,Body+Scene,face_detection_success,1
529,0.0,Face,Body+Scene,face_detection_success,1
678,1.0,Face,Body+Scene,face_detection_success,1
756,-1.0,Face,Body+Scene,face_detection_success,1
781,0.6,Face,Body+Scene,face_detection_success,1
789,0.2,Face,Body+Scene,face_detection_success,1
973,0.0,Face,Body+Scene,face_detection_success,1
158,0.004579637662907317,Face,Face+Body+Scene,pixel_corr,1
287,-0.0050021251089284405,Face,Face+Body+Scene,pixel_corr,1
415,-0.04081381415004637,Face,Face+Body+Scene,pixel_corr,1
465,0.033654667917270856,Face,Face+Body+Scene,pixel_corr,1
529,0.011593996667898046,Face,Face+Body+Scene,pixel_corr,1
678,0.133131039818096,Face,Face+Body+Scene,pixel_corr,1
756,0.06219085531922466,Face,Face+Body+Scene,pixel_corr,1
781,0.004135164382942646,Face,Face+Body+Scene,pixel_corr,1
789,0.00024065942960475048,Face,Face+Body+Scene,pixel_corr,1
973,0.0624413161947042,Face,Face+Body+Scene,pixel_corr,1
158,0.007363502339699662,Face,Face+Body+Scene,ssim,1
287,-0.01860868768031341,Face,Face+Body+Scene,ssim,1
415,0.006624336168175838,Face,Face+Body+Scene,ssim,1
465,-0.003523755510834126,Face,Face+Body+Scene,ssim,1
529,0.003439583917620248,Face,Face+Body+Scene,ssim,1
678,-0.02015505992494935,Face,Face+Body+Scene,ssim,1
756,-0.0192793894600101,Face,Face+Body+Scene,ssim,1
781,0.009121361380038861,Face,Face+Body+Scene,ssim,1
789,0.0004919344914168456,Face,Face+Body+Scene,ssim,1
973,-0.007583394245975705,Face,Face+Body+Scene,ssim,1
158,-0.010362529754638672,Face,Face+Body+Scene,lpips,1
287,0.02106226682662964,Face,Face+Body+Scene,lpips,1
415,0.010153472423553467,Face,Face+Body+Scene,lpips,1
465,-0.004729938507080078,Face,Face+Body+Scene,lpips,1
529,0.009137499332427978,Face,Face+Body+Scene,lpips,1
678,0.012336349487304688,Face,Face+Body+Scene,lpips,1
756,0.04213571548461914,Face,Face+Body+Scene,lpips,1
781,-0.002186632156372069,Face,Face+Body+Scene,lpips,1
789,0.0037370562553405763,Face,Face+Body+Scene,lpips,1
973,0.019936156272888184,Face,Face+Body+Scene,lpips,1
158,-0.01982172131538391,Face,Face+Body+Scene,clip,1
287,0.0536329448223114,Face,Face+Body+Scene,clip,1
415,0.010454070568084714,Face,Face+Body+Scene,clip,1
465,0.02560533881187439,Face,Face+Body+Scene,clip,1
529,-0.004419720172882079,Face,Face+Body+Scene,clip,1
678,-0.08078101873397828,Face,Face+Body+Scene,clip,1
756,0.1558568835258484,Face,Face+Body+Scene,clip,1
781,0.04789810180664063,Face,Face+Body+Scene,clip,1
789,0.005098050832748412,Face,Face+Body+Scene,clip,1
973,-0.03737480640411377,Face,Face+Body+Scene,clip,1
158,-0.014018282294273376,Face,Face+Body+Scene,dino,1
287,-0.027866041660308837,Face,Face+Body+Scene,dino,1
415,0.0950623631477356,Face,Face+Body+Scene,dino,1
465,0.047120523452758786,Face,Face+Body+Scene,dino,1
529,0.07698525786399842,Face,Face+Body+Scene,dino,1
678,-0.33215604424476625,Face,Face+Body+Scene,dino,1
756,0.01734952926635742,Face,Face+Body+Scene,dino,1
781,-0.07487309575080872,Face,Face+Body+Scene,dino,1
789,0.018558545410633086,Face,Face+Body+Scene,dino,1
973,0.06765380203723907,Face,Face+Body+Scene,dino,1
158,-0.02678403854370117,Face,Face+Body+Scene,face_lpips,1
287,-0.025291669368743896,Face,Face+Body+Scene,face_lpips,1
415,-0.015810942649841307,Face,Face+Body+Scene,face_lpips,1
465,-0.025473260879516603,Face,Face+Body+Scene,face_lpips,1
529,-0.01093367338180542,Face,Face+Body+Scene,face_lpips,1
678,0.02713046073913574,Face,Face+Body+Scene,face_lpips,1
756,0.05195333957672119,Face,Face+Body+Scene,face_lpips,1
781,-0.02879863977432251,Face,Face+Body+Scene,face_lpips,1
789,-0.0003455638885498046,Face,Face+Body+Scene,face_lpips,1
973,0.049536633491516116,Face,Face+Body+Scene,face_lpips,1
158,-0.00486772656440735,Face,Face+Body+Scene,face_dino,1
287,0.01687019318342209,Face,Face+Body+Scene,face_dino,1
415,0.08323591053485871,Face,Face+Body+Scene,face_dino,1
465,-0.0727740079164505,Face,Face+Body+Scene,face_dino,1
529,0.038808411359786986,Face,Face+Body+Scene,face_dino,1
678,-0.15466740727424622,Face,Face+Body+Scene,face_dino,1
756,-0.09677023887634277,Face,Face+Body+Scene,face_dino,1
781,0.006357378140091893,Face,Face+Body+Scene,face_dino,1
789,0.032054471969604495,Face,Face+Body+Scene,face_dino,1
973,0.0007778018712997437,Face,Face+Body+Scene,face_dino,1
158,0.0,Face,Face+Body+Scene,face_detection_success,1
287,0.4,Face,Face+Body+Scene,face_detection_success,1
415,0.0,Face,Face+Body+Scene,face_detection_success,1
465,0.0,Face,Face+Body+Scene,face_detection_success,1
529,-0.6,Face,Face+Body+Scene,face_detection_success,1
678,0.8,Face,Face+Body+Scene,face_detection_success,1
756,-1.0,Face,Face+Body+Scene,face_detection_success,1
781,0.6,Face,Face+Body+Scene,face_detection_success,1
789,0.0,Face,Face+Body+Scene,face_detection_success,1
973,0.0,Face,Face+Body+Scene,face_detection_success,1
158,-0.0200631377177895,Face,Face+Body,pixel_corr,1
287,-0.011320099360244782,Face,Face+Body,pixel_corr,1
415,0.010902747342642438,Face,Face+Body,pixel_corr,1
465,-0.005668748037293106,Face,Face+Body,pixel_corr,1
529,0.003893951986622013,Face,Face+Body,pixel_corr,1
678,-0.015518060671485713,Face,Face+Body,pixel_corr,1
756,0.004616636751097381,Face,Face+Body,pixel_corr,1
781,1.4926825733785343e-07,Face,Face+Body,pixel_corr,1
789,0.0026184279662988365,Face,Face+Body,pixel_corr,1
973,0.010587658878508408,Face,Face+Body,pixel_corr,1
158,-0.005431991493302568,Face,Face+Body,ssim,1
287,-0.015188095449599037,Face,Face+Body,ssim,1
415,-0.004052092557000208,Face,Face+Body,ssim,1
465,-0.002364241885565188,Face,Face+Body,ssim,1
529,-0.0024039321118782707,Face,Face+Body,ssim,1
678,-0.004804133295962498,Face,Face+Body,ssim,1
756,0.010743930882531737,Face,Face+Body,ssim,1
781,-0.0011845096905472086,Face,Face+Body,ssim,1
789,0.002046115447017688,Face,Face+Body,ssim,1
973,0.00748033980563092,Face,Face+Body,ssim,1
158,-0.0021517634391784667,Face,Face+Body,lpips,1
287,0.011204564571380615,Face,Face+Body,lpips,1
415,1.33514404296875e-05,Face,Face+Body,lpips,1
465,-0.004040861129760742,Face,Face+Body,lpips,1
529,0.002657008171081543,Face,Face+Body,lpips,1
678,0.003233349323272705,Face,Face+Body,lpips,1
756,-0.000739765167236328,Face,Face+Body,lpips,1
781,0.006851959228515625,Face,Face+Body,lpips,1
789,0.004727590084075928,Face,Face+Body,lpips,1
973,-0.004939031600952148,Face,Face+Body,lpips,1
158,-0.0007835388183593753,Face,Face+Body,clip,1
287,0.025155109167099,Face,Face+Body,clip,1
415,-0.0017182946205139132,Face,Face+Body,clip,1
465,-0.022664648294448853,Face,Face+Body,clip,1
529,-0.011290228366851805,Face,Face+Body,clip,1
678,-0.02447720766067505,Face,Face+Body,clip,1
756,-0.053368449211120605,Face,Face+Body,clip,1
781,-0.025102686882019044,Face,Face+Body,clip,1
789,-0.002276581525802612,Face,Face+Body,clip,1
973,0.012680566310882569,Face,Face+Body,clip,1
158,-0.07873300909996032,Face,Face+Body,dino,1
287,0.009287166595458984,Face,Face+Body,dino,1
415,0.011779004335403444,Face,Face+Body,dino,1
465,-0.010848569869995116,Face,Face+Body,dino,1
529,0.030022722482681275,Face,Face+Body,dino,1
678,-0.005736227333545684,Face,Face+Body,dino,1
756,-0.0787867248058319,Face,Face+Body,dino,1
781,0.06529835462570191,Face,Face+Body,dino,1
789,0.00940651148557663,Face,Face+Body,dino,1
973,0.0041225522756576545,Face,Face+Body,dino,1
158,-0.01749206781387329,Face,Face+Body,face_lpips,1
287,-0.035512351989746095,Face,Face+Body,face_lpips,1
415,-0.002763533592224121,Face,Face+Body,face_lpips,1
465,-0.002290654182434082,Face,Face+Body,face_lpips,1
529,-0.003909635543823242,Face,Face+Body,face_lpips,1
678,-0.0020508170127868652,Face,Face+Body,face_lpips,1
756,0.004167890548706055,Face,Face+Body,face_lpips,1
781,0.014156830310821534,Face,Face+Body,face_lpips,1
789,-0.0017845511436462404,Face,Face+Body,face_lpips,1
973,-0.003866124153137207,Face,Face+Body,face_lpips,1
158,-0.17065119445323945,Face,Face+Body,face_dino,1
287,0.013185304403305054,Face,Face+Body,face_dino,1
415,0.013589408993721009,Face,Face+Body,face_dino,1
465,-0.014833009243011475,Face,Face+Body,face_dino,1
529,-0.006353318691253662,Face,Face+Body,face_dino,1
678,0.004892271757125854,Face,Face+Body,face_dino,1
756,-0.024825000762939455,Face,Face+Body,face_dino,1
781,0.006002049706876275,Face,Face+Body,face_dino,1
789,0.033091402053833006,Face,Face+Body,face_dino,1
973,0.004421046376228331,Face,Face+Body,face_dino,1
158,0.0,Face,Face+Body,face_detection_success,1
287,0.4,Face,Face+Body,face_detection_success,1
415,0.0,Face,Face+Body,face_detection_success,1
465,0.0,Face,Face+Body,face_detection_success,1
529,-0.4,Face,Face+Body,face_detection_success,1
678,-0.2,Face,Face+Body,face_detection_success,1
756,0.0,Face,Face+Body,face_detection_success,1
781,0.4,Face,Face+Body,face_detection_success,1
789,0.2,Face,Face+Body,face_detection_success,1
973,0.0,Face,Face+Body,face_detection_success,1
158,-0.018793194494345702,Face,Face+Scene,pixel_corr,1
287,0.010957367101313814,Face,Face+Scene,pixel_corr,1
415,-0.032540660063397814,Face,Face+Scene,pixel_corr,1
465,0.04752475233079416,Face,Face+Scene,pixel_corr,1
529,0.020885230494573033,Face,Face+Scene,pixel_corr,1
678,0.14306725690457142,Face,Face+Scene,pixel_corr,1
756,-0.009924793216912703,Face,Face+Scene,pixel_corr,1
781,-0.0309081105501934,Face,Face+Scene,pixel_corr,1
789,-0.008503493628886815,Face,Face+Scene,pixel_corr,1
973,0.04617665812797322,Face,Face+Scene,pixel_corr,1
158,-0.02646531348723386,Face,Face+Scene,ssim,1
287,-0.0035689216718484797,Face,Face+Scene,ssim,1
415,0.0011697185740319415,Face,Face+Scene,ssim,1
465,-0.0026774854424062577,Face,Face+Scene,ssim,1
529,0.0007955316342549311,Face,Face+Scene,ssim,1
678,-0.017012979649983752,Face,Face+Scene,ssim,1
756,0.00120524101477022,Face,Face+Scene,ssim,1
781,0.0740736597636293,Face,Face+Scene,ssim,1
789,-0.0031157858373696058,Face,Face+Scene,ssim,1
973,0.009638761279641717,Face,Face+Scene,ssim,1
158,0.039253842830657956,Face,Face+Scene,lpips,1
287,0.0014952540397644043,Face,Face+Scene,lpips,1
415,-0.0005882024765014649,Face,Face+Scene,lpips,1
465,0.006363284587860107,Face,Face+Scene,lpips,1
529,0.0014838695526123047,Face,Face+Scene,lpips,1
678,-0.0007987618446350098,Face,Face+Scene,lpips,1
756,0.02861354351043701,Face,Face+Scene,lpips,1
781,0.04707893133163452,Face,Face+Scene,lpips,1
789,-0.0014832735061645508,Face,Face+Scene,lpips,1
973,0.0039190173149108885,Face,Face+Scene,lpips,1
158,0.008356112241744998,Face,Face+Scene,clip,1
287,0.024090081453323364,Face,Face+Scene,clip,1
415,0.00018930435180664062,Face,Face+Scene,clip,1
465,0.025898665189743042,Face,Face+Scene,clip,1
529,0.0032361626625061037,Face,Face+Scene,clip,1
678,-0.09687339067459107,Face,Face+Scene,clip,1
756,0.038863396644592284,Face,Face+Scene,clip,1
781,0.004289770126342773,Face,Face+Scene,clip,1
789,-0.011848223209381104,Face,Face+Scene,clip,1
973,0.036181652545928956,Face,Face+Scene,clip,1
158,0.03610626310110092,Face,Face+Scene,dino,1
287,0.023422172665596007,Face,Face+Scene,dino,1
415,0.039061924815177916,Face,Face+Scene,dino,1
465,0.09123424291610718,Face,Face+Scene,dino,1
529,0.0008860796689987183,Face,Face+Scene,dino,1
678,-0.2765087068080902,Face,Face+Scene,dino,1
756,-0.09906375408172607,Face,Face+Scene,dino,1
781,-0.0644967257976532,Face,Face+Scene,dino,1
789,0.0018148839473724363,Face,Face+Scene,dino,1
973,0.05293879508972168,Face,Face+Scene,dino,1
158,0.02954392433166504,Face,Face+Scene,face_lpips,1
287,-0.0015846729278564454,Face,Face+Scene,face_lpips,1
415,-0.0031819939613342285,Face,Face+Scene,face_lpips,1
465,-0.0035022377967834474,Face,Face+Scene,face_lpips,1
529,-0.000995838642120361,Face,Face+Scene,face_lpips,1
678,0.03183714151382446,Face,Face+Scene,face_lpips,1
756,0.026045000553131102,Face,Face+Scene,face_lpips,1
781,0.10289379358291625,Face,Face+Scene,face_lpips,1
789,0.006409823894500732,Face,Face+Scene,face_lpips,1
973,0.014252889156341552,Face,Face+Scene,face_lpips,1
158,-0.02684456557035446,Face,Face+Scene,face_dino,1
287,0.01334824413061142,Face,Face+Scene,face_dino,1
415,0.025426611304283142,Face,Face+Scene,face_dino,1
465,-0.06317970156669617,Face,Face+Scene,face_dino,1
529,0.04202704429626465,Face,Face+Scene,face_dino,1
678,-0.28212404251098633,Face,Face+Scene,face_dino,1
756,-0.00012032389640807828,Face,Face+Scene,face_dino,1
781,-0.16741859763860703,Face,Face+Scene,face_dino,1
789,-0.0043497234582901,Face,Face+Scene,face_dino,1
973,0.07733859717845917,Face,Face+Scene,face_dino,1
158,0.0,Face,Face+Scene,face_detection_success,1
287,0.4,Face,Face+Scene,face_detection_success,1
415,0.2,Face,Face+Scene,face_detection_success,1
465,0.8,Face,Face+Scene,face_detection_success,1
529,-0.6,Face,Face+Scene,face_detection_success,1
678,1.0,Face,Face+Scene,face_detection_success,1
756,0.0,Face,Face+Scene,face_detection_success,1
781,0.6,Face,Face+Scene,face_detection_success,1
789,0.4,Face,Face+Scene,face_detection_success,1
973,0.0,Face,Face+Scene,face_detection_success,1
158,0.022148818861692853,Face,Face,pixel_corr,1
287,0.0006024349461481297,Face,Face,pixel_corr,1
415,-0.013140277578210624,Face,Face,pixel_corr,1
465,0.007681506807169375,Face,Face,pixel_corr,1
529,-0.0035839167944964126,Face,Face,pixel_corr,1
678,-0.0030383788867349533,Face,Face,pixel_corr,1
756,0.015252168937874247,Face,Face,pixel_corr,1
781,0.01262083913103449,Face,Face,pixel_corr,1
789,-0.0036952523295215867,Face,Face,pixel_corr,1
973,-0.004124944852181764,Face,Face,pixel_corr,1
158,0.009587904396441898,Face,Face,ssim,1
287,0.00022765405360393172,Face,Face,ssim,1
415,0.006606556012605869,Face,Face,ssim,1
465,-0.001228002245771903,Face,Face,ssim,1
529,0.0038720045973701933,Face,Face,ssim,1
678,-0.00045716684976095925,Face,Face,ssim,1
756,-0.001973226255533522,Face,Face,ssim,1
781,0.007561677284197865,Face,Face,ssim,1
789,-0.001185957205469601,Face,Face,ssim,1
973,0.0016063695467123497,Face,Face,ssim,1
158,-0.010087954998016357,Face,Face,lpips,1
287,4.829168319702153e-05,Face,Face,lpips,1
415,0.00907599925994873,Face,Face,lpips,1
465,-0.004689323902130127,Face,Face,lpips,1
529,0.0010599613189697264,Face,Face,lpips,1
678,0.005569565296173096,Face,Face,lpips,1
756,0.015050935745239257,Face,Face,lpips,1
781,-0.005136370658874512,Face,Face,lpips,1
789,0.003191089630126953,Face,Face,lpips,1
973,0.0011976242065429687,Face,Face,lpips,1
158,0.044240111112594606,Face,Face,clip,1
287,-0.014717161655426025,Face,Face,clip,1
415,0.016373205184936523,Face,Face,clip,1
465,0.0020956814289093025,Face,Face,clip,1
529,-0.002962470054626465,Face,Face,clip,1
678,0.0016131758689880357,Face,Face,clip,1
756,0.07189110517501832,Face,Face,clip,1
781,-0.0021350741386413573,Face,Face,clip,1
789,-0.017260468006134032,Face,Face,clip,1
973,0.008815038204193115,Face,Face,clip,1
158,0.02616407573223114,Face,Face,dino,1
287,-0.011648429930210114,Face,Face,dino,1
415,0.005158680677413941,Face,Face,dino,1
465,-0.015251863002777102,Face,Face,dino,1
529,0.001432916522026062,Face,Face,dino,1
678,0.04097933918237686,Face,Face,dino,1
756,-0.026068615913391113,Face,Face,dino,1
781,-0.024603337049484253,Face,Face,dino,1
789,0.01325313001871109,Face,Face,dino,1
973,0.012450307607650757,Face,Face,dino,1
158,-0.0011438608169555666,Face,Face,face_lpips,1
287,-0.0014843821525573732,Face,Face,face_lpips,1
415,-0.014971113204956055,Face,Face,face_lpips,1
465,-0.004761242866516113,Face,Face,face_lpips,1
529,0.0014438033103942871,Face,Face,face_lpips,1
678,-0.004567718505859375,Face,Face,face_lpips,1
756,0.007349193096160889,Face,Face,face_lpips,1
781,0.0002904415130615234,Face,Face,face_lpips,1
789,0.006072700023651123,Face,Face,face_lpips,1
973,0.01271524429321289,Face,Face,face_lpips,1
158,0.06477491557598114,Face,Face,face_dino,1
287,0.029771141707897186,Face,Face,face_dino,1
415,-0.009117814898490905,Face,Face,face_dino,1
465,-0.03771353662014008,Face,Face,face_dino,1
529,0.014321821928024291,Face,Face,face_dino,1
678,0.027861982583999634,Face,Face,face_dino,1
756,0.027307838201522827,Face,Face,face_dino,1
781,-0.06380841378122568,Face,Face,face_dino,1
789,-0.017588490247726442,Face,Face,face_dino,1
973,0.04043411016464234,Face,Face,face_dino,1
158,0.0,Face,Face,face_detection_success,1
287,0.0,Face,Face,face_detection_success,1
415,0.0,Face,Face,face_detection_success,1
465,0.6,Face,Face,face_detection_success,1
529,0.0,Face,Face,face_detection_success,1
678,0.0,Face,Face,face_detection_success,1
756,0.0,Face,Face,face_detection_success,1
781,0.2,Face,Face,face_detection_success,1
789,0.0,Face,Face,face_detection_success,1
973,0.0,Face,Face,face_detection_success,1
21,-0.002476598061139634,Body,Body+Scene,pixel_corr,1
40,0.00930255072019528,Body,Body+Scene,pixel_corr,1
220,0.007911906437643317,Body,Body+Scene,pixel_corr,1
366,0.009811015712328374,Body,Body+Scene,pixel_corr,1
474,-0.0035519794724532595,Body,Body+Scene,pixel_corr,1
716,0.03705671427977093,Body,Body+Scene,pixel_corr,1
816,0.00452131544724188,Body,Body+Scene,pixel_corr,1
847,0.020377390493686157,Body,Body+Scene,pixel_corr,1
931,0.04308200018165725,Body,Body+Scene,pixel_corr,1
941,0.040241613859853254,Body,Body+Scene,pixel_corr,1
21,0.0013082545727663986,Body,Body+Scene,ssim,1
40,0.005391066417458168,Body,Body+Scene,ssim,1
220,0.010382490584669968,Body,Body+Scene,ssim,1
366,-0.007177905897341607,Body,Body+Scene,ssim,1
474,-0.003632475828206222,Body,Body+Scene,ssim,1
716,-0.0028384915847983415,Body,Body+Scene,ssim,1
816,-0.004095802999243203,Body,Body+Scene,ssim,1
847,0.025563233918480442,Body,Body+Scene,ssim,1
931,-0.005905474600064531,Body,Body+Scene,ssim,1
941,-0.004025121216335581,Body,Body+Scene,ssim,1
21,-0.003807353973388671,Body,Body+Scene,lpips,1
40,0.007399535179138184,Body,Body+Scene,lpips,1
220,0.020715391635894774,Body,Body+Scene,lpips,1
366,0.008829379081726074,Body,Body+Scene,lpips,1
474,0.007345736026763916,Body,Body+Scene,lpips,1
716,0.0044392824172973635,Body,Body+Scene,lpips,1
816,0.0027300834655761717,Body,Body+Scene,lpips,1
847,0.031130290031433104,Body,Body+Scene,lpips,1
931,0.006924355030059814,Body,Body+Scene,lpips,1
941,-0.0029724597930908202,Body,Body+Scene,lpips,1
21,0.006666100025177002,Body,Body+Scene,clip,1
40,-0.0068696498870849595,Body,Body+Scene,clip,1
220,0.03918031454086304,Body,Body+Scene,clip,1
366,0.0598641037940979,Body,Body+Scene,clip,1
474,0.013513284921646117,Body,Body+Scene,clip,1
716,-0.015817022323608397,Body,Body+Scene,clip,1
816,-0.03502325415611267,Body,Body+Scene,clip,1
847,0.00624394416809082,Body,Body+Scene,clip,1
931,-0.0027149677276611327,Body,Body+Scene,clip,1
941,0.045763683319091794,Body,Body+Scene,clip,1
21,0.01996622085571289,Body,Body+Scene,dino,1
40,-0.033321014046669005,Body,Body+Scene,dino,1
220,0.041906362771987914,Body,Body+Scene,dino,1
366,0.14613566398620606,Body,Body+Scene,dino,1
474,0.018885289132595063,Body,Body+Scene,dino,1
716,0.054928649123758076,Body,Body+Scene,dino,1
816,0.02864201068878174,Body,Body+Scene,dino,1
847,0.022779235243797304,Body,Body+Scene,dino,1
931,-0.020196151733398438,Body,Body+Scene,dino,1
941,0.07032864093780518,Body,Body+Scene,dino,1
21,0.00014098286628723162,Body,Body+Scene,person_lpips,1
40,-0.0024073630571365356,Body,Body+Scene,person_lpips,1
220,-0.014405852556228638,Body,Body+Scene,person_lpips,1
366,0.00286787748336792,Body,Body+Scene,person_lpips,1
474,-0.007682788372039795,Body,Body+Scene,person_lpips,1
716,0.005854803323745728,Body,Body+Scene,person_lpips,1
816,-0.003505396842956543,Body,Body+Scene,person_lpips,1
847,0.015582787990570068,Body,Body+Scene,person_lpips,1
931,0.0018761038780212404,Body,Body+Scene,person_lpips,1
941,-0.005022060871124267,Body,Body+Scene,person_lpips,1
21,0.06266992688179016,Body,Body+Scene,person_dino,1
40,0.0010523915290832526,Body,Body+Scene,person_dino,1
220,0.0598136693239212,Body,Body+Scene,person_dino,1
366,0.1450646072626114,Body,Body+Scene,person_dino,1
474,0.024634921550750734,Body,Body+Scene,person_dino,1
716,-0.005153137445449832,Body,Body+Scene,person_dino,1
816,0.044010454416275026,Body,Body+Scene,person_dino,1
847,-0.021432602405548097,Body,Body+Scene,person_dino,1
931,-0.045422697067260744,Body,Body+Scene,person_dino,1
941,0.025918707251548767,Body,Body+Scene,person_dino,1
21,-0.001622743997527809,Body,Body+Scene,person_region_consistency,1
40,0.01773900635060986,Body,Body+Scene,person_region_consistency,1
220,-0.012776444562840179,Body,Body+Scene,person_region_consistency,1
366,0.016291063500116346,Body,Body+Scene,person_region_consistency,1
474,-0.0009007066327540447,Body,Body+Scene,person_region_consistency,1
716,0.0063460655817361745,Body,Body+Scene,person_region_consistency,1
816,-0.0006894417667250765,Body,Body+Scene,person_region_consistency,1
847,0.00038800587673776255,Body,Body+Scene,person_region_consistency,1
931,0.028992976501584868,Body,Body+Scene,person_region_consistency,1
941,0.0182339215353697,Body,Body+Scene,person_region_consistency,1
