analysis_status,image_category,masked_roi,max,mean,median,metric,min,num_images,positive_fraction,q25,q75,std
descriptive_only,Body,Face+Body+Scene,0.03514012482537654,-0.004111200405986634,-0.006068474357446405,ssim,-0.03180275654944833,10,0.3,-0.01557348554315584,0.0049568258951398604,0.018187809490326216
descriptive_only,Body,Face+Scene,0.07234416007995606,0.018761953711509707,0.01721693277359009,clip,-0.024993109703063964,10,0.8,0.000733259320259094,0.03700672537088394,0.029901760749158724
descriptive_only,Body,Face+Scene,0.10062929689884186,0.02881145232822746,0.019990301202051343,dino,-0.01814688742160797,10,0.8,0.017182772792875767,0.030452078953385357,0.03571975098571724
descriptive_only,Body,Face+Scene,0.019527876377105714,0.00492745280265808,0.0032439351081848147,lpips,-0.004089581966400147,10,0.7,-0.0005582690238952639,0.009899729490280151,0.007770705326545405
descriptive_only,Body,Face+Scene,0.10341218113899231,0.04098893225193024,0.02824763357639313,person_dino,-0.016742563247680663,10,0.8,0.008162792772054672,0.08180650174617768,0.04326449537636667
descriptive_only,Body,Face+Scene,0.020847946405410767,0.0023513320088386536,3.241300582885716e-05,person_lpips,-0.016566157341003418,10,0.5,-0.0012831181287765504,0.003047357499599457,0.010725344649973146
descriptive_only,Body,Face+Scene,0.01905568076295917,-0.0029013379443620564,-0.003454686779850411,person_region_consistency,-0.028296453832016455,10,0.5,-0.012565052181538392,0.009659727400624984,0.015444333324760483
descriptive_only,Body,Face+Scene,0.03874953023743821,0.010728095064791828,0.0062343921729722165,pixel_corr,-0.020400565730361774,10,0.7,-0.0005623567558992246,0.0240549589890849,0.018485861095298362
descriptive_only,Body,Face+Scene,0.020301331766267472,0.0014799868697863384,0.002795570891719812,ssim,-0.01073637915161948,10,0.6,-0.0021382945006848245,0.004107171470519229,0.00858971745437292
descriptive_only,Face,Body+Scene,0.09731508493423462,-0.0027990078926086424,-0.01091814637184143,clip,-0.09377371072769165,10,0.3,-0.023818500339984894,0.033457432687282566,0.06007031400782896
descriptive_only,Face,Body+Scene,0.18425470292568208,0.005856449902057646,0.020235884934663773,dino,-0.2635000616312027,10,0.7,-0.021114493906497955,0.06342396549880505,0.11667874976782974
descriptive_only,Face,Body+Scene,1.0,0.08,0.0,face_detection_success,-1.0,10,0.4,0.0,0.35000000000000003,0.543241300999023
descriptive_only,Face,Body+Scene,0.06775515973567962,-0.009399932995438575,-0.00908713638782501,face_dino,-0.14205752611160277,10,0.4,-0.01713990680873394,0.03655888494104147,0.06687120964729737
descriptive_only,Face,Body+Scene,0.053768253326416014,0.003975551128387449,-0.0012352585792541504,face_lpips,-0.030220770835876466,10,0.4,-0.015531274676322936,0.018977168202400207,0.028368444385223034
descriptive_only,Face,Body+Scene,0.05973142385482788,0.0074686813354492175,0.0033606827259063717,lpips,-0.013753390312194825,10,0.6,-0.0024676769971847534,0.012642854452133178,0.02065758650915305
descriptive_only,Face,Body+Scene,0.1339431812493618,0.02393718639090327,0.0022399541876730452,pixel_corr,-0.02144334949123384,10,0.5,-0.008295100026554269,0.04678822985239038,0.04878883612693841
descriptive_only,Face,Body+Scene,0.004564032677497165,-0.009039471529705493,-0.004177984899103057,ssim,-0.04544098985179764,10,0.3,-0.014606068192294411,0.0007252562272467608,0.015188376216260437
descriptive_only,Face,Face,0.07189110517501832,0.010795314311981202,0.001854428648948669,clip,-0.017260468006134032,10,0.6,-0.002755621075630188,0.01448366343975067,0.027569638414155585
descriptive_only,Face,Face,0.04097933918237686,0.002186620384454726,0.003295798599720001,dino,-0.026068615913391113,10,0.6,-0.014351004734635355,0.013052424415946007,0.021930635693027486
descriptive_only,Face,Face,0.6,0.08,0.0,face_detection_success,0.0,10,0.2,0.0,0.0,0.1932183566158592
descriptive_only,Face,Face,0.06477491557598114,0.007624355461448432,0.02081483006477356,face_dino,-0.06380841378122568,10,0.6,-0.015470821410417557,0.029293851926922798,0.03908559923030814
descriptive_only,Face,Face,0.01271524429321289,9.430646896362323e-05,-0.0004267096519470216,face_lpips,-0.014971113204956055,10,0.5,-0.003796884417533875,0.004915475845336914,0.0076436267851099525
descriptive_only,Face,Face,0.015050935745239257,0.001527981758117676,0.0011287927627563477,lpips,-0.010087954998016357,10,0.7,-0.00350492000579834,0.00497494637966156,0.00729885310267047
descriptive_only,Face,Face,0.022148818861692853,0.0030722998242773756,-0.0012179719702934118,pixel_corr,-0.013140277578210624,10,0.5,-0.003667418445765293,0.011386006050068212,0.01091826088987009
descriptive_only,Face,Face,0.009587904396441898,0.002461781333439612,0.0009170118001581407,ssim,-0.001973226255533522,10,0.6,-0.0010037596165424407,0.0059229181587969505,0.004173881214839384
descriptive_only,Face,Face+Body,0.025155109167099,-0.010384595990180968,-0.006783404946327209,clip,-0.053368449211120605,10,0.2,-0.024024067819118502,-0.0010172277688980098,0.022217492425149327
descriptive_only,Face,Face+Body,0.06529835462570191,-0.004418821930885312,0.006704859435558319,dino,-0.0787867248058319,10,0.6,-0.009570484235882758,0.011185881122946741,0.04454371624400383
descriptive_only,Face,Face+Body,0.4,0.039999999999999994,0.0,face_detection_success,-0.4,10,0.3,0.0,0.15000000000000002,0.24585451886114368
