category,condition,seed,dataset_idx,pixel_corr,ssim,lpips,clip,dino
Scene,Body_unrelated_equal4_mean,12345,412,0.592289787871193,0.5068505799782497,0.5777455568313599,0.5370004773139954,0.17530739307403564
Scene,Body_unrelated_equal4_mean,12345,442,-0.034139349129377425,0.3075647021594822,0.7279201745986938,0.6224271059036255,0.04021023213863373
Scene,Body_unrelated_equal4_mean,12345,463,-0.18018357731115794,0.10148101236212713,0.8104002475738525,0.4129163324832916,0.0438334122300148
Scene,Body_unrelated_equal4_mean,12345,469,0.01122087878387119,0.2325618459278563,0.768388032913208,0.4289027154445648,0.004831199999898672
Scene,Body_unrelated_equal4_mean,12345,486,0.09995179555382692,0.08274701860605349,0.7268973588943481,0.5618616342544556,0.06272165477275848
Scene,Body_unrelated_equal4_mean,12345,491,0.5893458046556381,0.3994296455841617,0.5607966184616089,0.7497497200965881,0.13367854058742523
Scene,Body_unrelated_equal4_mean,12345,518,0.22964480887137675,0.5178097698440323,0.7227693200111389,0.658919095993042,0.39056363701820374
Scene,Body_unrelated_equal4_mean,12345,523,-0.024503152299023678,0.09211659317136572,0.6339340806007385,0.4797845482826233,0.1251964122056961
Scene,Body_unrelated_equal4_mean,12345,545,0.0791351300185334,0.4272291697766462,0.7506388425827026,0.7294312119483948,0.07022778689861298
Scene,Body_unrelated_equal4_mean,12345,551,0.026903046101039624,0.05909623180853063,0.8319597244262695,0.42711883783340454,-0.019496336579322815
Scene,Body_unrelated_equal4_mean,12345,568,0.10148944535268155,0.4042157136432422,0.7370781302452087,0.6986740231513977,0.3403836488723755
Scene,Body_unrelated_equal4_mean,12345,620,0.7731325629309578,0.5421540682073094,0.5703929662704468,0.6207104325294495,0.21269431710243225
Scene,Body_unrelated_equal4_mean,12345,640,-0.06228620294129192,0.1638543773702414,0.6427585482597351,0.8315556049346924,0.5785536170005798
Scene,Body_unrelated_equal4_mean,12345,648,0.0746107829647206,0.2526483746863791,0.744666576385498,0.6207963824272156,0.019665604457259178
Scene,Body_unrelated_equal4_mean,12345,671,0.13212029061958458,0.40004047271949594,0.619807779788971,0.7760564088821411,0.370785117149353
Scene,Body_unrelated_equal4_mean,12345,755,0.41039910684142406,0.39617037961801715,0.6482342481613159,0.524122416973114,0.1647188514471054
Scene,Body_unrelated_equal4_mean,12345,811,0.2249337784792553,0.25470042869820253,0.7319541573524475,0.4875727891921997,0.014369092881679535
Scene,Body_unrelated_equal4_mean,12345,821,0.05765846661710621,0.23589746363557831,0.6288880109786987,0.804201602935791,0.7106703519821167
Scene,Body_unrelated_equal4_mean,12345,824,-0.07381091353603664,0.09246604434987189,0.7439441680908203,0.5926219820976257,0.2979830801486969
Scene,Body_unrelated_equal4_mean,12345,841,0.11466002658379318,0.2967797765080085,0.7748765349388123,0.6156445145606995,0.11342431604862213
Scene,Body_unrelated_equal4_mean,12345,842,0.04818557140304475,0.2608321503202221,0.7834168672561646,0.6894799470901489,0.0785117819905281
