category,condition,seed,dataset_idx,pixel_corr,ssim,lpips,clip,dino
Face,Face_full_mean,12345,678,-0.04992702254004846,0.25806370181103827,0.6987826824188232,0.5938095450401306,0.08686614036560059
Face,Face_full_mean,12345,708,0.21620334288610374,0.3286008961006273,0.8013328909873962,0.583881676197052,0.1895187497138977
Face,Face_full_mean,12345,756,-0.11929986430619614,0.43869675791605844,0.7368431091308594,0.6228634119033813,0.38821107149124146
Face,Face_full_mean,12345,762,0.032144071323926146,0.17262725567732295,0.6736948490142822,0.6336606740951538,0.4235082268714905
Face,Face_full_mean,12345,781,0.0011466228632083697,0.3970448882304001,0.6459342837333679,0.7322779893875122,0.32926222681999207
Face,Face_full_mean,12345,789,0.14090948900513853,0.2291334815628003,0.6770800948143005,0.5110636353492737,0.0888046845793724
Face,Face_full_mean,12345,817,-0.3166067403215787,0.2689482047921827,0.7952151298522949,0.633486270904541,0.5096137523651123
Face,Face_full_mean,12345,820,-0.03551272223397413,0.19596996909532483,0.7000841498374939,0.41493284702301025,0.13938337564468384
Face,Face_full_mean,12345,838,0.17028891817126363,0.38130431298288064,0.6878446340560913,0.5145677924156189,0.15095944702625275
Face,Face_full_mean,12345,877,-0.041222956765070456,0.17872408341749688,0.7469611763954163,0.7670234441757202,0.7994222044944763
Face,Face_full_mean,12345,887,0.04324124736050427,0.2124108627951356,0.6559743285179138,0.5581903457641602,0.2988937199115753
Face,Face_full_mean,12345,973,-0.0715910020271136,0.3662513096775326,0.7446771860122681,0.5389006733894348,0.26758313179016113
Face,Face_random_full_01_mean,12345,1,-0.04214948940427571,0.22213948037463646,0.7219988703727722,0.5216558575630188,0.26526951789855957
Face,Face_random_full_01_mean,12345,16,0.06985378340045263,0.1988839470430422,0.7083930969238281,0.37703680992126465,0.1536763459444046
Face,Face_random_full_01_mean,12345,20,-0.0820460615645217,0.23280283696193907,0.6317870616912842,0.6882554292678833,0.3552912473678589
Face,Face_random_full_01_mean,12345,51,-0.002822144369262563,0.26566650353364046,0.7795872092247009,0.40660080313682556,0.04471895098686218
Face,Face_random_full_01_mean,12345,77,-0.11385092549297983,0.22399344199343338,0.7243146300315857,0.53752601146698,0.027360644191503525
Face,Face_random_full_01_mean,12345,135,0.22304036966686835,0.3492011929110139,0.6973356604576111,0.47734227776527405,0.2055913209915161
Face,Face_random_full_01_mean,12345,158,-0.13819596291535255,0.23473424091610207,0.7785648107528687,0.4005420207977295,0.17448417842388153
Face,Face_random_full_01_mean,12345,177,0.08559069471247865,0.3353003057343527,0.699232816696167,0.6492012739181519,0.2390548586845398
