dataset_idx,excess_causal_loss,image_category,masked_roi,metric,num_seeds
384,0.011235940456390382,Face,Face+Scene,lpips,3
415,-0.0061272422472635904,Face,Face+Scene,lpips,3
434,-0.006042297681172689,Face,Face+Scene,lpips,3
465,-0.011715551217397055,Face,Face+Scene,lpips,3
498,0.004575645923614501,Face,Face+Scene,lpips,3
507,0.004217215379079184,Face,Face+Scene,lpips,3
529,-0.00454874833424886,Face,Face+Scene,lpips,3
561,-0.0031068841616312664,Face,Face+Scene,lpips,3
588,0.002304104963938395,Face,Face+Scene,lpips,3
606,-0.0026998082796732582,Face,Face+Scene,lpips,3
678,-0.0018173058827718098,Face,Face+Scene,lpips,3
708,0.00037787357966105145,Face,Face+Scene,lpips,3
756,-0.004749890168507894,Face,Face+Scene,lpips,3
762,0.0005840698877970377,Face,Face+Scene,lpips,3
781,0.013923557599385579,Face,Face+Scene,lpips,3
789,-0.0015907843907674156,Face,Face+Scene,lpips,3
817,0.008615179856618244,Face,Face+Scene,lpips,3
820,-0.00019516150156656935,Face,Face+Scene,lpips,3
838,-0.0009272098541259766,Face,Face+Scene,lpips,3
877,0.011871735254923502,Face,Face+Scene,lpips,3
887,0.014804689089457194,Face,Face+Scene,lpips,3
973,-0.0008219957351684569,Face,Face+Scene,lpips,3
1,-0.046568381786346424,Face,Face+Scene,clip,3
16,-0.025066878398259478,Face,Face+Scene,clip,3
20,-0.02897434830665588,Face,Face+Scene,clip,3
51,-0.02664961020151774,Face,Face+Scene,clip,3
77,-0.001460713148117065,Face,Face+Scene,clip,3
135,0.06602994799613952,Face,Face+Scene,clip,3
158,-0.03002048333485921,Face,Face+Scene,clip,3
177,-0.011948184172312417,Face,Face+Scene,clip,3
188,-0.013667509953180947,Face,Face+Scene,clip,3
218,0.03392609755198161,Face,Face+Scene,clip,3
287,0.008680222431818643,Face,Face+Scene,clip,3
292,-0.022169705231984454,Face,Face+Scene,clip,3
295,-0.06745815674463908,Face,Face+Scene,clip,3
340,-0.008594298362731935,Face,Face+Scene,clip,3
375,0.0008638064066569014,Face,Face+Scene,clip,3
384,-0.013894355297088622,Face,Face+Scene,clip,3
415,0.010995606581370035,Face,Face+Scene,clip,3
434,-0.055913730462392175,Face,Face+Scene,clip,3
465,0.002185891071955363,Face,Face+Scene,clip,3
498,0.01133246819178263,Face,Face+Scene,clip,3
507,0.025171273946762083,Face,Face+Scene,clip,3
529,-0.024084071318308514,Face,Face+Scene,clip,3
561,0.025767328341801964,Face,Face+Scene,clip,3
588,-0.012358383337656655,Face,Face+Scene,clip,3
606,0.02529911001523336,Face,Face+Scene,clip,3
678,-0.03381220897038777,Face,Face+Scene,clip,3
708,-0.045510824521382644,Face,Face+Scene,clip,3
756,0.024843957026799517,Face,Face+Scene,clip,3
762,-0.020075579484303795,Face,Face+Scene,clip,3
781,-0.03351874351501465,Face,Face+Scene,clip,3
789,0.008218783140182493,Face,Face+Scene,clip,3
817,0.019286135832468666,Face,Face+Scene,clip,3
820,0.05055387814839681,Face,Face+Scene,clip,3
838,-0.05739977359771729,Face,Face+Scene,clip,3
877,-0.02133144934972127,Face,Face+Scene,clip,3
887,0.09894903103510538,Face,Face+Scene,clip,3
973,0.03983632524808248,Face,Face+Scene,clip,3
1,-0.024438842137654626,Face,Face+Scene,dino,3
16,-0.02956252104292313,Face,Face+Scene,dino,3
20,-0.06263090074062348,Face,Face+Scene,dino,3
51,-0.0012425310288866353,Face,Face+Scene,dino,3
77,-0.0016199830919504169,Face,Face+Scene,dino,3
135,0.004771637916564942,Face,Face+Scene,dino,3
158,-0.025485469649235412,Face,Face+Scene,dino,3
177,-0.018004849553108212,Face,Face+Scene,dino,3
188,-0.025053011936446032,Face,Face+Scene,dino,3
218,-0.05715080465500554,Face,Face+Scene,dino,3
287,0.008823438982168834,Face,Face+Scene,dino,3
292,0.016700512170791628,Face,Face+Scene,dino,3
295,-0.13911241237074137,Face,Face+Scene,dino,3
340,0.02920800050099691,Face,Face+Scene,dino,3
375,-0.004030373816688857,Face,Face+Scene,dino,3
384,0.04031344850858052,Face,Face+Scene,dino,3
415,0.04141727089881898,Face,Face+Scene,dino,3
434,-0.08934979935487113,Face,Face+Scene,dino,3
465,0.01743600219488144,Face,Face+Scene,dino,3
498,-0.11501476267973582,Face,Face+Scene,dino,3
507,0.009896056354045868,Face,Face+Scene,dino,3
529,-0.033502130707105005,Face,Face+Scene,dino,3
561,0.05233980913956959,Face,Face+Scene,dino,3
588,-0.02014835327863693,Face,Face+Scene,dino,3
606,0.08932010879119238,Face,Face+Scene,dino,3
678,-0.13712607448299727,Face,Face+Scene,dino,3
708,-0.01248397429784139,Face,Face+Scene,dino,3
756,-0.05894944369792938,Face,Face+Scene,dino,3
762,-0.010395107666651407,Face,Face+Scene,dino,3
781,-0.052558559179306026,Face,Face+Scene,dino,3
789,0.01451785216728846,Face,Face+Scene,dino,3
817,0.017713548243045812,Face,Face+Scene,dino,3
820,-0.0029269352555274936,Face,Face+Scene,dino,3
838,-0.02306902309258779,Face,Face+Scene,dino,3
877,-0.04782218933105469,Face,Face+Scene,dino,3
887,0.07820348689953487,Face,Face+Scene,dino,3
973,0.009541395306587217,Face,Face+Scene,dino,3
1,-0.019221222400665285,Face,Face+Scene,face_lpips,3
16,-0.009751864274342855,Face,Face+Scene,face_lpips,3
20,0.018932672341664635,Face,Face+Scene,face_lpips,3
51,0.012568990389506022,Face,Face+Scene,face_lpips,3
77,-0.002418442567189536,Face,Face+Scene,face_lpips,3
135,0.022822411855061845,Face,Face+Scene,face_lpips,3
158,-0.000957767168680828,Face,Face+Scene,face_lpips,3
177,0.010442678133646648,Face,Face+Scene,face_lpips,3
188,0.0369416077931722,Face,Face+Scene,face_lpips,3
218,-0.04248325427373251,Face,Face+Scene,face_lpips,3
287,0.005877741177876791,Face,Face+Scene,face_lpips,3
292,-0.0033712267875671393,Face,Face+Scene,face_lpips,3
295,0.05346179405848186,Face,Face+Scene,face_lpips,3
340,-0.01273107926050822,Face,Face+Scene,face_lpips,3
375,-0.011530880133310953,Face,Face+Scene,face_lpips,3
384,0.0035878221193949393,Face,Face+Scene,face_lpips,3
415,0.0009594321250915528,Face,Face+Scene,face_lpips,3
434,0.00771867036819458,Face,Face+Scene,face_lpips,3
465,-0.0043537894884745285,Face,Face+Scene,face_lpips,3
498,-0.01515219211578369,Face,Face+Scene,face_lpips,3
507,0.0056548873583475755,Face,Face+Scene,face_lpips,3
529,-0.0020191828409830727,Face,Face+Scene,face_lpips,3
561,-0.018555386861165365,Face,Face+Scene,face_lpips,3
588,0.05600431760152181,Face,Face+Scene,face_lpips,3
606,-0.017679643630981446,Face,Face+Scene,face_lpips,3
678,0.015400075912475586,Face,Face+Scene,face_lpips,3
708,0.0037144700686136886,Face,Face+Scene,face_lpips,3
756,-0.004024954636891682,Face,Face+Scene,face_lpips,3
762,0.012396625677744548,Face,Face+Scene,face_lpips,3
781,0.03475117286046346,Face,Face+Scene,face_lpips,3
789,0.004669650395711263,Face,Face+Scene,face_lpips,3
817,-0.02001728614171346,Face,Face+Scene,face_lpips,3
820,-0.020647851626078288,Face,Face+Scene,face_lpips,3
838,-0.0034090439478556313,Face,Face+Scene,face_lpips,3
877,0.030400379498799642,Face,Face+Scene,face_lpips,3
887,0.03928696314493815,Face,Face+Scene,face_lpips,3
973,0.008675189812978108,Face,Face+Scene,face_lpips,3
1,-0.04393938680489858,Face,Face+Scene,face_dino,3
16,0.004020550847053528,Face,Face+Scene,face_dino,3
20,0.04028702179590861,Face,Face+Scene,face_dino,3
51,-0.058510004729032526,Face,Face+Scene,face_dino,3
77,-0.010249088207880655,Face,Face+Scene,face_dino,3
135,0.009596009055773416,Face,Face+Scene,face_dino,3
158,-0.021678932507832843,Face,Face+Scene,face_dino,3
177,0.026272544761498765,Face,Face+Scene,face_dino,3
188,-0.0066202019651730865,Face,Face+Scene,face_dino,3
218,0.024347053964932763,Face,Face+Scene,face_dino,3
287,0.017212072014808653,Face,Face+Scene,face_dino,3
292,0.013025490442911786,Face,Face+Scene,face_dino,3
295,-0.1461424279026687,Face,Face+Scene,face_dino,3
340,-0.007786713043848675,Face,Face+Scene,face_dino,3
375,-0.00358788793285688,Face,Face+Scene,face_dino,3
384,0.019534973303476973,Face,Face+Scene,face_dino,3
415,0.0031170790394147246,Face,Face+Scene,face_dino,3
434,-0.1130184824268023,Face,Face+Scene,face_dino,3
465,-0.030142820874849957,Face,Face+Scene,face_dino,3
498,-0.042255206406116484,Face,Face+Scene,face_dino,3
507,-0.0598725641767184,Face,Face+Scene,face_dino,3
529,-0.007479861378669739,Face,Face+Scene,face_dino,3
561,-0.024925642212231952,Face,Face+Scene,face_dino,3
588,-0.020967150789995986,Face,Face+Scene,face_dino,3
606,-0.004659385979175567,Face,Face+Scene,face_dino,3
678,-0.1170964608589808,Face,Face+Scene,face_dino,3
708,-0.030859188238779704,Face,Face+Scene,face_dino,3
756,-0.0437753955523173,Face,Face+Scene,face_dino,3
762,0.0183563232421875,Face,Face+Scene,face_dino,3
781,-0.012691238770882287,Face,Face+Scene,face_dino,3
789,-0.020904162029425303,Face,Face+Scene,face_dino,3
817,-0.010520370801289876,Face,Face+Scene,face_dino,3
820,0.012926738957564037,Face,Face+Scene,face_dino,3
838,-0.02675644531846047,Face,Face+Scene,face_dino,3
877,-0.0076121193667252835,Face,Face+Scene,face_dino,3
887,0.0784412423769633,Face,Face+Scene,face_dino,3
973,0.028021350502967834,Face,Face+Scene,face_dino,3
1,-0.26666666666666666,Face,Face+Scene,face_detection_success,3
16,0.0,Face,Face+Scene,face_detection_success,3
20,0.06666666666666667,Face,Face+Scene,face_detection_success,3
51,0.06666666666666667,Face,Face+Scene,face_detection_success,3
77,0.0666666666666667,Face,Face+Scene,face_detection_success,3
135,0.0,Face,Face+Scene,face_detection_success,3
158,0.0,Face,Face+Scene,face_detection_success,3
177,-0.06666666666666667,Face,Face+Scene,face_detection_success,3
188,0.06666666666666667,Face,Face+Scene,face_detection_success,3
218,0.0,Face,Face+Scene,face_detection_success,3
287,0.0666666666666667,Face,Face+Scene,face_detection_success,3
292,-0.19999999999999998,Face,Face+Scene,face_detection_success,3
295,-0.26666666666666666,Face,Face+Scene,face_detection_success,3
340,0.13333333333333333,Face,Face+Scene,face_detection_success,3
375,0.20000000000000004,Face,Face+Scene,face_detection_success,3
384,0.06666666666666667,Face,Face+Scene,face_detection_success,3
415,0.06666666666666667,Face,Face+Scene,face_detection_success,3
434,0.3333333333333333,Face,Face+Scene,face_detection_success,3
465,0.26666666666666666,Face,Face+Scene,face_detection_success,3
498,-0.3333333333333333,Face,Face+Scene,face_detection_success,3
507,0.3333333333333333,Face,Face+Scene,face_detection_success,3
529,-0.19999999999999998,Face,Face+Scene,face_detection_success,3
561,0.0,Face,Face+Scene,face_detection_success,3
588,0.06666666666666667,Face,Face+Scene,face_detection_success,3
606,-0.3333333333333333,Face,Face+Scene,face_detection_success,3
678,-0.20000000000000004,Face,Face+Scene,face_detection_success,3
708,0.13333333333333333,Face,Face+Scene,face_detection_success,3
756,0.0,Face,Face+Scene,face_detection_success,3
762,0.4666666666666666,Face,Face+Scene,face_detection_success,3
781,0.3333333333333333,Face,Face+Scene,face_detection_success,3
789,-0.26666666666666666,Face,Face+Scene,face_detection_success,3
817,-0.4666666666666666,Face,Face+Scene,face_detection_success,3
820,-0.46666666666666673,Face,Face+Scene,face_detection_success,3
838,0.06666666666666667,Face,Face+Scene,face_detection_success,3
877,-0.13333333333333333,Face,Face+Scene,face_detection_success,3
887,-0.13333333333333333,Face,Face+Scene,face_detection_success,3
973,0.06666666666666665,Face,Face+Scene,face_detection_success,3
1,0.004508560116550275,Face,Face,pixel_corr,3
16,-0.002968346346901417,Face,Face,pixel_corr,3
20,0.005903854952726117,Face,Face,pixel_corr,3
51,-0.00509896323771608,Face,Face,pixel_corr,3
77,-0.0028794131808596458,Face,Face,pixel_corr,3
135,0.004475502391959472,Face,Face,pixel_corr,3
158,0.005539082096314842,Face,Face,pixel_corr,3
177,-0.001614485063601399,Face,Face,pixel_corr,3
188,-6.089291076974597e-05,Face,Face,pixel_corr,3
218,0.00012482199508114097,Face,Face,pixel_corr,3
287,0.004627393796579267,Face,Face,pixel_corr,3
292,0.00011704376289648165,Face,Face,pixel_corr,3
295,0.005924790620333,Face,Face,pixel_corr,3
340,-0.0006671131705700504,Face,Face,pixel_corr,3
375,-0.00025985094563370166,Face,Face,pixel_corr,3
384,-0.004805110005184617,Face,Face,pixel_corr,3
415,0.038461635234335725,Face,Face,pixel_corr,3
434,0.0013955712281499433,Face,Face,pixel_corr,3
465,-0.0037354579364260627,Face,Face,pixel_corr,3
498,-0.003087381346642163,Face,Face,pixel_corr,3
507,0.01195171055738809,Face,Face,pixel_corr,3
529,-0.0020443276218999984,Face,Face,pixel_corr,3
561,0.003525415863735715,Face,Face,pixel_corr,3
588,0.010915513945699043,Face,Face,pixel_corr,3
606,0.0028341756923669684,Face,Face,pixel_corr,3
678,-0.0023664650991710155,Face,Face,pixel_corr,3
708,0.008387832299053351,Face,Face,pixel_corr,3
756,0.007290260314295816,Face,Face,pixel_corr,3
762,-0.0017501494402106254,Face,Face,pixel_corr,3
781,-0.002877991711613676,Face,Face,pixel_corr,3
789,-0.0038143618659287446,Face,Face,pixel_corr,3
817,0.01570119746927162,Face,Face,pixel_corr,3
820,0.001719793659152733,Face,Face,pixel_corr,3
838,-0.003324560935337263,Face,Face,pixel_corr,3
877,0.008681092749163784,Face,Face,pixel_corr,3
887,0.02518580532601559,Face,Face,pixel_corr,3
973,0.0007802932906481111,Face,Face,pixel_corr,3
1,-0.0010983794268105546,Face,Face,ssim,3
16,-0.0016597698256868925,Face,Face,ssim,3
20,0.008662077459022432,Face,Face,ssim,3
51,0.00204809443724658,Face,Face,ssim,3
77,-0.0019324503801795567,Face,Face,ssim,3
135,-0.0022542562425335107,Face,Face,ssim,3
158,0.0006591496676862929,Face,Face,ssim,3
177,0.002712418351679787,Face,Face,ssim,3
188,-0.0044761736629885624,Face,Face,ssim,3
218,0.000477179781616514,Face,Face,ssim,3
287,0.006545048565782789,Face,Face,ssim,3
292,-0.00833236196985858,Face,Face,ssim,3
295,0.01025116307264673,Face,Face,ssim,3
340,-0.0011309326113717246,Face,Face,ssim,3
375,-0.0008973360376694819,Face,Face,ssim,3
384,-0.0008753742503763004,Face,Face,ssim,3
415,0.0063715733137024505,Face,Face,ssim,3
434,0.0013559381025418577,Face,Face,ssim,3
465,-0.0030954549746273923,Face,Face,ssim,3
498,-0.0006521009110312433,Face,Face,ssim,3
507,0.004722953663861781,Face,Face,ssim,3
529,0.007407206229081157,Face,Face,ssim,3
561,0.002522503146791081,Face,Face,ssim,3
588,0.0004290690941009758,Face,Face,ssim,3
606,0.0028307489150263747,Face,Face,ssim,3
678,-0.003723234201904887,Face,Face,ssim,3
708,0.0022178637335895385,Face,Face,ssim,3
756,0.00044500583353439174,Face,Face,ssim,3
762,-0.0028028064286033365,Face,Face,ssim,3
781,-0.0036414039546263798,Face,Face,ssim,3
789,-0.0003371408921842586,Face,Face,ssim,3
817,-0.0050298412870461665,Face,Face,ssim,3
820,0.006913998688483251,Face,Face,ssim,3
838,-0.0007036347338002144,Face,Face,ssim,3
877,0.006115419776660365,Face,Face,ssim,3
887,0.004517153891778308,Face,Face,ssim,3
973,-0.0024585124703983847,Face,Face,ssim,3
1,-0.005933141708374023,Face,Face,lpips,3
16,8.143583933512332e-05,Face,Face,lpips,3
20,-0.013881528377532959,Face,Face,lpips,3
51,0.004270370801289876,Face,Face,lpips,3
77,0.001417827606201172,Face,Face,lpips,3
135,0.0005031704902648924,Face,Face,lpips,3
158,-0.008055361111958821,Face,Face,lpips,3
177,-0.001533981164296468,Face,Face,lpips,3
188,0.006301510334014893,Face,Face,lpips,3
218,-0.002286835511525472,Face,Face,lpips,3
287,-0.0004732728004455567,Face,Face,lpips,3
292,0.009700167179107665,Face,Face,lpips,3
295,0.0021649956703186034,Face,Face,lpips,3
340,-0.0017724275588989257,Face,Face,lpips,3
375,-0.004358104864756267,Face,Face,lpips,3
384,-0.002123475074768067,Face,Face,lpips,3
415,-0.0011258165041605633,Face,Face,lpips,3
434,0.00019273757934570312,Face,Face,lpips,3
465,-0.0022440433502197267,Face,Face,lpips,3
498,-0.0018166144688924156,Face,Face,lpips,3
507,-0.004240115483601888,Face,Face,lpips,3
529,0.002728712558746338,Face,Face,lpips,3
561,-0.002078831195831299,Face,Face,lpips,3
588,0.004571469624837239,Face,Face,lpips,3
606,0.00038013060887654636,Face,Face,lpips,3
678,1.984437306722011e-05,Face,Face,lpips,3
708,0.002070601781209311,Face,Face,lpips,3
756,0.008750573794047038,Face,Face,lpips,3
762,0.0010777831077575684,Face,Face,lpips,3
781,0.001217555999755859,Face,Face,lpips,3
789,-0.00157847801844279,Face,Face,lpips,3
817,-0.0011689821879069008,Face,Face,lpips,3
820,-0.0016126235326131184,Face,Face,lpips,3
838,0.0033962806065877277,Face,Face,lpips,3
877,0.0003920793533325197,Face,Face,lpips,3
887,-0.005599391460418701,Face,Face,lpips,3
973,0.0013075828552246095,Face,Face,lpips,3
1,-0.018386616309483846,Face,Face,clip,3
16,-0.004479948679606121,Face,Face,clip,3
20,-0.04429070750872294,Face,Face,clip,3
51,0.00179769198099772,Face,Face,clip,3
77,0.018056213855743408,Face,Face,clip,3
135,0.03729134798049927,Face,Face,clip,3
158,0.013121400276819864,Face,Face,clip,3
177,-0.005981632073720297,Face,Face,clip,3
188,0.014641775687535602,Face,Face,clip,3
218,-0.04964382747809092,Face,Face,clip,3
287,-0.00020862221717834564,Face,Face,clip,3
292,-0.012538369496663412,Face,Face,clip,3
295,0.015000466505686441,Face,Face,clip,3
340,-0.015055745840072634,Face,Face,clip,3
375,-4.5182307561238436e-05,Face,Face,clip,3
384,0.008495823542277018,Face,Face,clip,3
415,0.014388954639434813,Face,Face,clip,3
434,-0.012726096312204999,Face,Face,clip,3
465,-0.00990223487218221,Face,Face,clip,3
498,-0.017464256286621096,Face,Face,clip,3
507,-0.029722301165262855,Face,Face,clip,3
529,-0.014948701858520508,Face,Face,clip,3
561,0.02478946844736735,Face,Face,clip,3
588,0.010031012694040933,Face,Face,clip,3
606,-0.006065120299657186,Face,Face,clip,3
678,0.011769545078277587,Face,Face,clip,3
708,-0.008034070332845053,Face,Face,clip,3
756,0.03935979803403219,Face,Face,clip,3
762,-0.01133200724919637,Face,Face,clip,3
781,0.014444375038146974,Face,Face,clip,3
789,0.009642066558202109,Face,Face,clip,3
817,0.0027173598607381187,Face,Face,clip,3
820,0.024401531616846717,Face,Face,clip,3
838,-0.01777908802032471,Face,Face,clip,3
877,-0.029753172397613523,Face,Face,clip,3
887,0.10866760810216268,Face,Face,clip,3
973,-0.014674007892608643,Face,Face,clip,3
1,-0.036268629630406696,Face,Face,dino,3
16,-0.011493045464158058,Face,Face,dino,3
20,-0.08402813673019409,Face,Face,dino,3
51,-0.010986041898528734,Face,Face,dino,3
77,0.042045478833218415,Face,Face,dino,3
135,0.01750833292802175,Face,Face,dino,3
158,-0.01684540261824926,Face,Face,dino,3
177,-0.005639244119326273,Face,Face,dino,3
188,-0.008452292717993259,Face,Face,dino,3
218,0.0360435942808787,Face,Face,dino,3
287,0.0038883586724599204,Face,Face,dino,3
292,0.03197370544075966,Face,Face,dino,3
295,0.07840683531636994,Face,Face,dino,3
340,0.011698347330093383,Face,Face,dino,3
375,0.003381321827570597,Face,Face,dino,3
384,0.003914028406143189,Face,Face,dino,3
415,0.006502505391836171,Face,Face,dino,3
434,-0.025979306300481158,Face,Face,dino,3
465,-0.0038096149762471524,Face,Face,dino,3
498,0.019459067781766256,Face,Face,dino,3
507,-0.024261154731114704,Face,Face,dino,3
529,-0.012808068593343097,Face,Face,dino,3
561,-0.030553664018710455,Face,Face,dino,3
588,0.016023409118254978,Face,Face,dino,3
606,0.0003837306052446356,Face,Face,dino,3
678,0.02102345277865728,Face,Face,dino,3
708,-0.006346816817919412,Face,Face,dino,3
756,0.011012182633082073,Face,Face,dino,3
762,6.192922592163086e-05,Face,Face,dino,3
781,0.0142005721728007,Face,Face,dino,3
789,0.005585456391175588,Face,Face,dino,3
817,-0.02787714501221975,Face,Face,dino,3
820,-0.03325264553229015,Face,Face,dino,3
838,-0.005754595994949342,Face,Face,dino,3
877,-0.01618888775507609,Face,Face,dino,3
887,-0.009235292176405589,Face,Face,dino,3
973,-0.029640666643778485,Face,Face,dino,3
1,-0.00469663143157959,Face,Face,face_lpips,3
16,0.007827536265055338,Face,Face,face_lpips,3
20,-0.003357036908467612,Face,Face,face_lpips,3
51,-0.005471579233805338,Face,Face,face_lpips,3
77,0.00048650900522867815,Face,Face,face_lpips,3
135,-0.004508042335510254,Face,Face,face_lpips,3
158,-0.005565710862477621,Face,Face,face_lpips,3
177,0.0046190659205118815,Face,Face,face_lpips,3
188,0.024249279499053953,Face,Face,face_lpips,3
218,-0.00129014253616333,Face,Face,face_lpips,3
287,0.002976938088734945,Face,Face,face_lpips,3
292,0.02386287848154704,Face,Face,face_lpips,3
295,0.01306072870890299,Face,Face,face_lpips,3
340,-0.013966170946757001,Face,Face,face_lpips,3
375,0.007622889677683512,Face,Face,face_lpips,3
384,-0.003670175870259603,Face,Face,face_lpips,3
415,0.004494627316792806,Face,Face,face_lpips,3
434,0.01331171989440918,Face,Face,face_lpips,3
465,-0.004472204049428304,Face,Face,face_lpips,3
498,0.013965145746866863,Face,Face,face_lpips,3
507,-0.0026708046595255532,Face,Face,face_lpips,3
529,-0.0020690361658732095,Face,Face,face_lpips,3
561,-0.0008034785588582352,Face,Face,face_lpips,3
588,0.014603273073832192,Face,Face,face_lpips,3
606,0.0070853312810262034,Face,Face,face_lpips,3
678,0.0050210555394490574,Face,Face,face_lpips,3
708,-0.010095520814259847,Face,Face,face_lpips,3
756,0.0005022168159484865,Face,Face,face_lpips,3
762,0.008359686533610026,Face,Face,face_lpips,3
781,-0.002203524112701416,Face,Face,face_lpips,3
789,0.0007011294364929199,Face,Face,face_lpips,3
817,0.0011124253273010257,Face,Face,face_lpips,3
820,-0.009440362453460693,Face,Face,face_lpips,3
838,-0.0048339446385701505,Face,Face,face_lpips,3
877,-0.0001531481742858895,Face,Face,face_lpips,3
887,0.07594952980677287,Face,Face,face_lpips,3
973,-0.0022559603055318195,Face,Face,face_lpips,3
1,-0.042417781551678975,Face,Face,face_dino,3
16,0.003217745820681253,Face,Face,face_dino,3
20,-0.008416055639584858,Face,Face,face_dino,3
51,0.005768574029207229,Face,Face,face_dino,3
77,-0.00866988735894362,Face,Face,face_dino,3
135,0.060362988710403444,Face,Face,face_dino,3
158,0.0095968633890152,Face,Face,face_dino,3
177,-0.007260130594174067,Face,Face,face_dino,3
188,-0.04794014394283295,Face,Face,face_dino,3
218,0.02464834650357564,Face,Face,face_dino,3
287,0.026973865429560345,Face,Face,face_dino,3
292,0.031996155778566994,Face,Face,face_dino,3
295,-0.00494396596526106,Face,Face,face_dino,3
340,0.002958382169405619,Face,Face,face_dino,3
375,0.004157849152882894,Face,Face,face_dino,3
384,0.010452105104923249,Face,Face,face_dino,3
415,0.016052054862181347,Face,Face,face_dino,3
434,-0.04093911449114481,Face,Face,face_dino,3
465,-0.027826741337776184,Face,Face,face_dino,3
498,0.023552588621775308,Face,Face,face_dino,3
507,-0.04426039059956868,Face,Face,face_dino,3
529,-0.009289583563804627,Face,Face,face_dino,3
561,-0.006225609779357911,Face,Face,face_dino,3
588,-0.014714990307887393,Face,Face,face_dino,3
606,0.016672382752100628,Face,Face,face_dino,3
678,0.005305504798889159,Face,Face,face_dino,3
708,-0.05435777467985948,Face,Face,face_dino,3
756,0.009545246760050457,Face,Face,face_dino,3
762,0.002290747066338857,Face,Face,face_dino,3
781,-0.01149198928227027,Face,Face,face_dino,3
789,0.0007557183504104612,Face,Face,face_dino,3
817,-0.022839735945065814,Face,Face,face_dino,3
820,0.02685571511586507,Face,Face,face_dino,3
838,0.0102934959034125,Face,Face,face_dino,3
877,-0.04606802562872569,Face,Face,face_dino,3
887,-0.024971881508827214,Face,Face,face_dino,3
973,0.008131635685761772,Face,Face,face_dino,3
1,0.26666666666666666,Face,Face,face_detection_success,3
16,0.0,Face,Face,face_detection_success,3
20,0.06666666666666667,Face,Face,face_detection_success,3
51,0.0,Face,Face,face_detection_success,3
77,0.13333333333333333,Face,Face,face_detection_success,3
135,0.0,Face,Face,face_detection_success,3
158,0.0,Face,Face,face_detection_success,3
177,0.0,Face,Face,face_detection_success,3
188,0.06666666666666667,Face,Face,face_detection_success,3
218,-0.4666666666666666,Face,Face,face_detection_success,3
287,-0.13333333333333333,Face,Face,face_detection_success,3
292,-0.06666666666666667,Face,Face,face_detection_success,3
295,0.26666666666666666,Face,Face,face_detection_success,3
340,-0.19999999999999998,Face,Face,face_detection_success,3
375,0.20000000000000004,Face,Face,face_detection_success,3
384,0.0,Face,Face,face_detection_success,3
415,0.0,Face,Face,face_detection_success,3
434,-0.13333333333333333,Face,Face,face_detection_success,3
465,0.19999999999999998,Face,Face,face_detection_success,3
498,0.13333333333333333,Face,Face,face_detection_success,3
507,-0.0666666666666667,Face,Face,face_detection_success,3
529,0.0,Face,Face,face_detection_success,3
561,0.0,Face,Face,face_detection_success,3
588,0.13333333333333333,Face,Face,face_detection_success,3
606,0.0,Face,Face,face_detection_success,3
678,0.06666666666666667,Face,Face,face_detection_success,3
708,-0.13333333333333333,Face,Face,face_detection_success,3
756,0.0,Face,Face,face_detection_success,3
762,0.4666666666666666,Face,Face,face_detection_success,3
781,0.06666666666666667,Face,Face,face_detection_success,3
789,-0.3333333333333333,Face,Face,face_detection_success,3
817,0.0,Face,Face,face_detection_success,3
820,-0.06666666666666667,Face,Face,face_detection_success,3
838,0.0,Face,Face,face_detection_success,3
877,0.20000000000000004,Face,Face,face_detection_success,3
887,0.6666666666666666,Face,Face,face_detection_success,3
973,-0.13333333333333333,Face,Face,face_detection_success,3
21,-0.006643531354303982,Body,Body+Scene,pixel_corr,3
38,0.0014084361462919429,Body,Body+Scene,pixel_corr,3
40,0.029261802362120375,Body,Body+Scene,pixel_corr,3
59,0.006027630119932104,Body,Body+Scene,pixel_corr,3
88,0.009867375927271847,Body,Body+Scene,pixel_corr,3
116,0.014871383122316166,Body,Body+Scene,pixel_corr,3
133,0.0343722958839519,Body,Body+Scene,pixel_corr,3
161,-0.0010064289053697511,Body,Body+Scene,pixel_corr,3
170,-0.015756047742670632,Body,Body+Scene,pixel_corr,3
179,0.14990066321872297,Body,Body+Scene,pixel_corr,3
220,0.0009244109801346939,Body,Body+Scene,pixel_corr,3
233,0.017495192646850618,Body,Body+Scene,pixel_corr,3
257,-0.01035388265417996,Body,Body+Scene,pixel_corr,3
290,0.029206554399865924,Body,Body+Scene,pixel_corr,3
331,-0.036222813496218934,Body,Body+Scene,pixel_corr,3
339,-0.005324220974025692,Body,Body+Scene,pixel_corr,3
355,0.04646804944631261,Body,Body+Scene,pixel_corr,3
366,0.026657728221007076,Body,Body+Scene,pixel_corr,3
474,0.021690123900974245,Body,Body+Scene,pixel_corr,3
492,0.051843140193984616,Body,Body+Scene,pixel_corr,3
527,-0.02188070248864782,Body,Body+Scene,pixel_corr,3
530,0.021229201678586104,Body,Body+Scene,pixel_corr,3
542,0.005992665162122518,Body,Body+Scene,pixel_corr,3
574,0.015700395459950296,Body,Body+Scene,pixel_corr,3
597,-0.00017024899480598573,Body,Body+Scene,pixel_corr,3
619,-0.013792524345233126,Body,Body+Scene,pixel_corr,3
656,-0.006504644198571767,Body,Body+Scene,pixel_corr,3
661,0.005309864384504051,Body,Body+Scene,pixel_corr,3
664,-0.011204905244596372,Body,Body+Scene,pixel_corr,3
