analysis_status,image_category,masked_roi,max,mean,median,metric,min,num_images,positive_fraction,q25,q75,std
descriptive_only,Scene,Face+Body+Scene,0.060942230000133595,0.0031114979886632077,0.0023626182822353283,pixel_corr,-0.13393405822118185,50,0.56,-0.010228231361810645,0.021141778869371138,0.031506497397822596
descriptive_only,Scene,Face+Body+Scene,0.39999999999999997,0.05333333333333333,0.0,scene_class_consistency,-0.19999999999999998,50,0.32,0.0,0.06666666666666667,0.11348928845536174
descriptive_only,Scene,Face+Body+Scene,0.03529703834424564,-0.0017592759689350889,-0.0017921373118675221,ssim,-0.019894838477748235,50,0.42,-0.009580756997232785,0.001996608224135669,0.011001397327234336
descriptive_only,Scene,Face+Scene,0.08829268018404642,0.0019436477422714235,0.0011495242516199751,background_clip,-0.04187840819358826,50,0.52,-0.013794938226540881,0.012502110997835795,0.026095831685660972
descriptive_only,Scene,Face+Scene,0.25257703761259714,0.0034266811059787874,0.0023340164373318356,background_dino,-0.09829399585723876,50,0.54,-0.01815324556082487,0.018661020277068018,0.04641040255808377
descriptive_only,Scene,Face+Scene,0.07610161701838176,0.0012713303168614709,0.0024035255114237468,clip,-0.04716694752375284,50,0.52,-0.013789777457714078,0.010344729324181873,0.02578356969562258
descriptive_only,Scene,Face+Scene,0.2694647212823232,0.003938346857515474,0.0030617779741684593,dino,-0.09829399585723876,50,0.56,-0.019371234128872553,0.019237038710465032,0.04940142160575759
descriptive_only,Scene,Face+Scene,0.034707629680633546,-0.0012213409344355266,0.00032870769500732423,lpips,-0.03195739189783733,50,0.52,-0.008523622155189514,0.004719383517901103,0.01046976695321675
descriptive_only,Scene,Face+Scene,0.05640755385326127,0.004027527641772746,0.00436273455878077,pixel_corr,-0.056421302326480405,50,0.58,-0.00464646222313775,0.01720090538536146,0.021287841438644723
descriptive_only,Scene,Face+Scene,0.26666666666666666,-0.00666666666666667,0.0,scene_class_consistency,-0.4000000000000001,50,0.14,0.0,0.0,0.10711639884954281
descriptive_only,Scene,Face+Scene,0.03177722988545383,0.0007587935076038058,0.0008693174832306491,ssim,-0.06565661879022995,50,0.54,-0.0016063152402174498,0.005631703182017364,0.012473013133987111
descriptive_only,Scene,Scene,0.04985122680664062,-0.00014646041393279974,-0.000736936926841735,background_clip,-0.054047020276387525,50,0.46,-0.012252357105414073,0.011591180165608724,0.019363722622120112
descriptive_only,Scene,Scene,0.11849330986539523,-0.0019171649742250644,-0.0009081794259448845,background_dino,-0.09834313591321309,50,0.5,-0.021880881985028584,0.018005176843144,0.036077936574783524
descriptive_only,Scene,Scene,0.04985122680664062,-0.0003361529906590778,-0.0014611274003982543,clip,-0.054047020276387525,50,0.44,-0.010498083631197613,0.011591180165608724,0.019269823524934043
descriptive_only,Scene,Scene,0.11849330986539523,-0.0025217328049863376,-0.0022989681611458456,dino,-0.09834313591321309,50,0.46,-0.01872323409964641,0.016841855982784183,0.03575639022650694
descriptive_only,Scene,Scene,0.015458257993062337,-0.0015599412520726518,-0.0007040699323018391,lpips,-0.019499560197194416,50,0.46,-0.005987279613812764,0.0030113697052001945,0.006570950342887227
descriptive_only,Scene,Scene,0.03381434445615606,0.002471844380712559,0.0015860320021308728,pixel_corr,-0.02706959777757986,50,0.54,-0.006071633200346985,0.0077386339011027245,0.013012690346225262
descriptive_only,Scene,Scene,0.26666666666666666,0.006666666666666669,0.0,scene_class_consistency,-0.3333333333333333,50,0.2,0.0,0.0,0.08754655386119159
descriptive_only,Scene,Scene,0.011398283275681214,-0.001288277844745988,-0.0011464633449975456,ssim,-0.04111279120407321,50,0.44,-0.003353823453722384,0.0025506371210275392,0.007463130564607337
